PolyID,Volume
26632,125
26639,89.3636363636364
26633,20.5
26634,14
26635,13
26636,20
26652,33
26637,65
26660,59
26640,15.6
26641,29
26644,92
26646,95
26647,172
26648,19
26649,32
26650,29
26651,23
26677,112.25
26653,172
26654,30
26655,16
26656,17
26663,19
26657,22
26676,24.3846153846154
26658,92
26659,55
26661,95
26665,172
26662,12
26664,55
26701,98.9574468085106
26666,30
26667,13
26668,12
26669,35
26670,22
26671,59
26683,73
26672,95
26673,15
26678,13
26681,24.875
26674,29
26693,69
26675,57
26679,17
26680,26
26682,29
26684,12
26685,15
26686,15
26687,29
26688,26.4285714285714
26689,74
26690,13
26691,14
26692,18
26702,20
26704,18
26694,15
26695,26
26696,1
26697,29
26698,29
26699,74
26700,158
26703,14
26705,10
26706,3
26707,47
26710,37
26708,13
26709,10
26711,88
26712,88
26713,88
26755,81
26714,122
26715,109
26716,21
26717,14
26718,20
26734,17.3846153846154
26719,28
26720,19
26721,29
26730,64.7142857142857
26722,64
26731,83.5714285714286
26723,37
26756,24.3076923076923
26724,16
26729,12
26725,47
26726,32
26753,52
26727,53
26728,81
26732,14
26733,26
26735,12
26736,12
26737,29
26738,3
26739,54
26740,60
26743,62.6666666666667
26752,64
26741,94
26760,83
26742,139
26744,102
26745,25
26746,27
26796,20
26747,12
26748,12
26749,12
26750,32
26751,65
26754,28.7142857142857
26771,123
26757,12
26758,12
26759,65
26761,14
26762,15
26763,2
26764,50
26765,29
26766,52
26767,27
26768,42
26769,81
26770,70
26772,14
26773,15
26774,12
26775,35
26776,23
26777,18
26778,32
26779,75
26780,81
26781,30
26787,57
26782,124
26783,96
26784,30
26786,61
26785,27
26788,30
26789,18
26790,36
26791,63
26840,70
26792,124
26793,86
26794,91
26795,25
26801,20
26797,18
26798,33
26799,42
26834,25
26800,20
26802,12
26803,23
26804,36
26900,81.421052631579
26805,75
26806,23
26807,36
26845,32.1428571428572
26808,51
26809,71
26810,75
26811,68
26812,92
26813,80
26814,20
26815,20
26816,20
26835,23
26817,23
26828,66.5
26818,131
26829,86
26825,11
26819,20
26820,13
26821,30
26822,32
26823,36
26824,42
26826,13
26836,30
26837,21
26827,36
26830,13
26831,32
26832,28
26838,25
26839,68
26870,65
26833,28
26841,28
26842,25
26843,27
26844,36
26846,65
26847,28
26848,71
26849,25
26850,68
26851,70
26852,71
26859,65
26853,85
26854,71
26855,24
26856,13
26857,21
26858,23
26860,71
26861,87
26862,27
26866,13
26863,61
27054,64.1089108910891
26864,85
26865,27
26867,25
26868,25
26869,1
26883,72
26871,13
26872,29
26873,25
26882,37
26874,32
26875,32
26876,43
26877,13
26878,28
26884,3.4
26879,32
26880,64
26931,64
26881,77
26885,13
26886,10
26887,29
26888,31
26889,25
26890,25
26891,37
26892,69
26893,64
26894,77
26895,29
26896,32
26897,25
26898,34
26899,32
26911,38
26901,79
26902,44
26903,99
26904,13
26905,16
26906,10
26907,12
26908,34
26909,20
26910,29
26912,79
26934,69
26913,44
26914,22
26915,31
26916,28
26926,30
26964,15.1666666666667
26917,34
26918,20
26950,32.5
26919,38
26920,79
26921,74
26922,88
26923,43
26924,35
26925,28
26927,14.5
26928,29
26929,37
26930,25
26932,28
26933,65
26935,20
26936,20
26937,14
26938,35
26939,28
26940,28
26941,44
26942,25
26943,22.6666666666667
26944,77
26945,72
26946,44
26947,19
26948,65
26951,102
26949,91
26952,41
26953,12
26954,44
26992,23.8387096774194
26955,41
26956,51
26957,77
26993,63.1276595744681
26958,41
26959,20
26960,15
26961,12
26962,12
26963,30
26965,37
26966,32
26969,28
26967,18
26968,44
26995,31.6190476190476
26970,15
26980,51
26976,69
26971,91
26972,32
26973,42
26974,51
26975,77
26977,11
26978,14
26979,32
26994,38.5
27011,48
27040,43
26981,30
26982,40
27015,45
26983,11
26984,40
26985,36
26996,133
26986,63
26997,48
27038,73
26987,11
26988,10
26989,23
26990,29
26991,45
26998,73
26999,11.1428571428571
27000,23
27001,29
27002,48
27003,45
27004,45
27005,51
27006,91
27007,23
27008,40
27009,40
27010,40
27012,48
27019,73
27013,23
27014,28
27016,45
27017,48
27018,74
27020,59.6
27021,48
27022,12
27023,24
27024,45
27025,73
27026,9
27027,20
27028,1
27029,30
27030,30
27052,32.2272727272727
27031,40
27032,29
27051,74
27033,59
27034,50
27035,50
27036,27
27037,24
27076,57.4347826086957
27039,94
27041,19
27042,9
27043,12
27044,50
27092,43
27045,19
27046,73
27047,94
27053,28
27048,27
27049,19
27050,19
27055,19
27056,27
27057,23
27058,16
27059,17.5
27060,19
27061,16
27062,42
27063,27
27064,26
27065,23
27066,16
27074,59
27067,12
27068,28
27069,23
27070,0
27071,13
27072,30.4
27073,3
27075,69
27077,16
27096,44.7777777777778
27078,27
27079,3
27084,109
27080,28
27087,28
27081,100
27082,26
27083,25
27093,17.7777777777778
27085,58
27086,100
27088,100
27089,0
27094,66
27090,26
27091,24
27100,100
27095,28
27116,13.125
27097,139.181818181818
27098,156
27099,93
27101,82
27115,22
27102,22
27118,13
27103,19
27104,66
27105,53.6666666666667
27106,65
27107,82
27108,25
27109,22
27110,19
27111,21
27146,67.45
27112,87
27113,106
27114,106
27126,18.5
27117,13
27119,20
27120,156
27129,87
27121,87
27122,14
27123,47
27124,100
27125,25
27127,20
27128,158
27130,93
27131,34
27132,100
27133,25
27134,57
27135,20
27136,34
27137,55
27158,47.2
27138,148
27139,93
27140,21
27141,33
27142,2
27143,2
27144,33
27145,15
27147,69
27148,104
27149,119
27159,21
27150,20
27151,47
27152,31
27153,25
27154,2
27155,2
27160,59.6666666666667
27156,104
27157,148
27161,56
27222,47
27162,34
27163,2
27164,23
27165,33
27176,145
27166,72
27167,104
27168,93
27169,18
27170,33
27171,28
27172,2
27173,2
27174,2
27175,15
27177,65
27178,70.2
27179,30
27180,104
27191,60
27181,56
27182,18
27183,11
27184,34
27185,3
27186,2
27198,16.25
27187,30
27188,30
27189,84
27190,104
27205,60
27192,22
27193,14
27194,34
27195,31
27196,100
27197,28
27199,15
27200,26
27251,67
27201,52
27202,30
27203,55
27204,84
27206,40
27207,62
27208,18
27209,11
27210,19
27211,35
27212,15
27213,43
27214,67
27215,60
27216,83
27217,54
27218,103
27219,18
27220,14
27221,19
27223,35
27224,15
27225,26
27226,34
27227,35
27228,84
27244,82.25
27245,54.1428571428572
27229,83
27230,134.166666666667
27231,56
27254,38
27232,14
27233,19
27234,34
27235,100
27236,43
27253,83
27237,103
27238,56
27239,14
27240,14
27241,3
27246,29
27242,100
27243,22
27261,78
27247,56
27248,16
27249,47
27250,71
27252,62
27259,59
27255,12
27270,26
27256,84
27257,63
27258,75
27260,139
27262,91
27263,29
27264,22
27265,72
27273,63
27266,91
27267,1
27268,22
27269,28
27271,72
27272,74
27274,70
27275,70
27276,16
27277,16
27278,29
27279,69
27280,72
27281,70
27289,114
27293,30.4285714285714
27282,47
27283,26
27284,0
27285,26
27286,73
27287,39
27299,54
27288,57
27294,16
27290,14
27291,16
27295,18
27292,37
27298,38
27296,198
27297,37
27300,57
27301,16
27302,20
27307,24
27303,1
27304,37
27305,33
27306,33
27329,77
27365,104.147058823529
27308,29
27309,33
27323,14.125
27310,43
27311,38
27326,197
27312,120
27313,119
27314,18
27315,1
27316,17
27317,24
27318,29
27319,29
27320,33
27335,33
27321,33
27322,30
27324,43
27325,85
27339,197
27327,120
27328,119
27330,16
27331,1
27332,17
27370,21.4666666666667
27333,37
27334,29
27336,30
27337,27
27338,85
27349,106
27340,18
27341,17
27342,33
27343,27
27344,12
27345,57
27364,38
27355,76
27346,76
27347,76
27348,99
27368,87
27350,18
27351,3
27352,3
27353,3
27366,19
27354,49
27371,62
27356,112
27367,99
27357,16
27369,21
27358,3
27359,88
27375,27
27360,27
27361,76
27387,131
27362,85
27372,87
27363,181
27373,24
27374,88
27376,23
27377,31
27378,21
27398,22
27379,60
27389,87
27450,9
27380,24
27381,3
27382,29
27383,48
27384,22
27385,78
27386,48
27388,106
27402,44.3333333333333
27390,27
27403,24.2
27391,31
27408,19
27392,87
27393,22
27394,18
27395,32
27396,31
27397,19
27399,91.75
27400,13
27401,32
27414,27
27404,29.6666666666667
27405,30
27406,15
27407,18
27409,89
27410,16
27411,1
27412,28
27413,32
27520,13.1204819277108
27415,19
27416,102
27427,89
27434,104
27417,13
27418,13
27419,13
27420,23
27421,21
27422,32
27423,40
27435,31
27424,31
27425,13
27426,12
27433,83
27436,106
27441,87
27428,16
27429,24
27430,25
27437,30
27431,28
27447,12.3333333333333
27438,21
27432,19
27439,66
27440,125
27442,54
27443,19
27444,28
27445,27
27446,31
27448,38
27449,104
27451,30
27452,27
27453,31
27485,13
27454,52
27461,100.571428571429
27455,16
27456,30
27457,0
27458,74
27459,102
27460,95
27463,63
27462,30
27468,8
27464,25
27465,102
27466,63
27467,106
27469,1
27470,78
27471,82
27472,40
27473,25
27478,25
27498,25
27474,28
27475,32
27481,16.4615384615385
27476,16
27477,33
27479,25
27480,40
27492,33.8333333333333
27493,32
27482,13
27491,19.5454545454545
27483,33
27484,33
27494,12
27486,27
27487,500
27488,106
27489,21
27490,33
27495,12
27496,27
27508,141
27497,40
27499,28
27500,13
27501,18
27502,27
27503,141
27504,102
27505,51
27506,24
27507,14.5
27509,55
27510,121
27511,19
27512,31
27513,26
27514,26
27515,141
27516,15
27529,26
27517,25
27518,25
27519,12
27521,18
27538,49
27522,55
27563,98.5
27523,17
27524,17
27525,16
27526,22
27544,48
27540,102
27527,107
27528,15
27530,15
27531,67
27532,16
27533,16
27534,22
27543,26
27535,73
27539,69
27536,144
27537,190
27541,25
27556,14.5
27542,28
27596,59
27545,141
27546,15
27547,14
27548,25
27549,25
27550,25
27551,27
27552,33
27561,47
27603,97
27553,109
27554,15
27555,17
27557,16
27558,23
27575,38
27559,41
27560,47
27562,109
27564,15
27565,14
27566,14
27571,14
27574,26
27567,41
27568,47
27569,129
27632,133.44
27570,17
27572,16
27573,17
27576,41
27584,40
27585,61
27577,11
27578,14
27589,24
27579,15
27580,24
27581,26
27582,41
27583,72
27586,129
27587,30
27588,30
27590,37
27591,26
27592,28
27593,38
27594,32
27595,54
27597,78
27606,30
27640,30
27598,14
27599,15
27600,19
27601,14
27602,1
27609,68
27604,54
27618,29
27605,78
27607,15
27613,38
27608,1
27637,59
27610,94
27611,14
27612,17
27614,24
27615,43
27616,14
27617,68
27648,54
27619,68
27620,94
27621,14
27622,14
27623,15
27624,2
27625,17
27626,17
27627,16
27628,38
27629,68
27630,49
27631,94
27633,32
27634,20
27635,43
27636,61
27673,68
27638,78
27639,173
27641,19
27642,32
27643,20
27651,24.8
27644,17
27645,17
27646,52
27647,43
27649,98
27675,109
27693,128.866666666667
27650,16
27652,17
27653,61
27654,43
27655,54
27656,78
27681,24.2786885245902
27657,16
27658,16
27659,26
27660,13
27661,44
27662,43
27679,43
27692,73
27711,142
27720,178.387096774194
27663,173
27664,16
27665,26
27666,18
27667,26
27668,43
27674,63
27669,78
27670,93
27671,173
27672,109
27676,16
27677,18
27678,39.3333333333333
27690,37.2857142857143
27680,93
27701,82
27682,14
27683,16
27684,12
27685,19
27686,26
27687,12
27688,19
27689,44
27710,93
27691,32
27760,86.3
27702,15
27716,12
27694,12
27695,74
27696,53
27697,44
27698,77
27699,73
27700,121
27703,12
27704,16
27705,12
27706,13
27707,85
27708,69.3333333333333
27709,151
27735,115.277777777778
27738,106
27712,16
27713,29
27714,27
27715,27
27723,11
27717,61
27743,54
27744,77
27718,70
27719,70
27721,86
27722,86
27769,46
27724,47
27736,47
27725,44
27726,138
27727,86
27728,82
27729,27
27730,27
27737,10
27731,14
27732,47
27733,151
27734,86
27739,17
27740,19
27741,27
27742,22
27752,41
27753,138
27745,92
27746,59
27747,61
27748,17
27749,11
27750,14
27751,47
27754,62
27755,103
27756,86
27765,37
27791,15
27757,10
27758,54
27770,84
27759,87
27761,33
27762,100
27774,73
27780,103
27763,86
27768,86
27764,25
27785,87
27766,73
27767,103
27771,107
27772,33
27773,70
27775,103
27776,32
27777,11
27778,19
27779,73
27781,86
27804,32
27782,15
27783,118
27784,61
27786,13
27787,13
27788,12
27803,55
27789,57
27790,83
27796,52
27792,33
27793,19
27794,12
27795,68
27797,16
27798,15
27799,26
27800,11
27801,35
27802,14
27816,48
27805,19
27820,15
27806,35
27807,12
27808,68
27809,111
27810,16
27811,15
27812,15
27813,15
27814,8
27815,12
27817,48
27818,68
27819,15
27821,17
27824,25.8333333333333
27827,24
27822,20
27823,30
27825,12
27826,23
27828,137
27830,26
27831,34
27832,71
27829,85
27833,85
27834,85
27835,34
27836,85
27837,25
27838,70
27839,42
27840,71
27841,130
27842,34
27843,130
27844,130
27845,96
27846,13
27847,38
27848,14
27857,122.5
27849,106
27860,21
27850,30
27851,30
27852,38
27858,129
27853,13
27854,17
27855,21
27856,76
27861,85
27859,13
27865,76
27862,18
27893,89.3448275862069
27863,85
27864,18
27866,129
27867,17
27868,16
27869,32
27870,129
27871,15
27880,20
27872,8
27873,13
27874,104
27875,15
27876,16
27888,7
27877,13
27890,94
27878,74
27879,162
27881,16
27882,74
27883,162
27885,102
27887,104
27889,35
27884,74
27886,102
27891,162
27892,45
27894,35
27898,8
27895,4
27896,13
27897,25
27905,25
27899,35
27957,50
27900,35
27901,113
27902,113
27903,113
27904,102
27914,5.33333333333333
27906,8
27907,16
27908,19
27931,97.7222222222222
27909,85
27910,35
27917,76
27911,102
27912,15
27913,16
27920,6.4
27915,14
27916,35
27918,15
27919,15
27921,16
27922,50
27925,115
27926,96
27924,15
27923,17
27927,30
27928,6.5
27929,4
27930,17
27952,57
27932,96
27933,15
27944,13
27934,8
27935,16
27936,17
27937,16
27938,115
27939,35
27940,96
27945,6.66666666666667
27941,19
27942,16
27943,13
27946,16
27977,16
27947,22
27948,15
27949,19
27950,50
27951,50
27953,38
27954,38
27955,16
27961,50
27959,13
27956,16
27958,15
27964,8
27960,22
27962,15
27963,15
27968,13
27965,13
27966,11
27967,16
27969,13
27970,13
27971,15
27972,15
27973,15
27974,32
27975,37
28001,10.6056338028169
27976,14
27979,22
27978,16.5
27980,14
27993,15
27981,125
27982,13
27983,84
27996,118.666666666667
27984,82
27985,32
27986,26
27987,15
27988,82
28013,28.2631578947368
27989,23
27990,20
27991,32
27992,11
27994,15
27995,31
28002,19
28003,52
27997,17
27998,15
27999,15
28000,62
28004,15
28005,20
28006,1
28007,18
28008,15
28009,15
28010,62
28022,72
28020,57
28011,16
28012,62
28014,13
28015,25
28016,24
28017,19
28018,32
28019,14
28021,106
28023,148
28024,13
28025,19
28026,16
28027,62
28028,62
28029,25
28030,24
28031,32
28032,15
28033,16
28034,62
28049,72
28035,6
28036,16
28037,23
28038,94
28039,106
28040,23
28066,75
28044,17
28041,1
28042,38
28043,23
28045,13
28046,7
28047,14
28048,38
28050,127
28051,25
28069,14
28052,21
28053,31
28054,38
28055,57
28056,49
28057,62
28071,127
28058,127
28059,26
28060,14
28061,7
28062,31
28063,38
28064,23
28065,57
28090,49
28067,15
28068,14
28093,62
28089,46
28139,14
28070,25
28092,25
28072,13
28073,14
28074,25
28075,24
28076,87
28077,31
28078,71
28091,50
28079,20
28080,25
28081,69
28082,14
28094,13
28083,13
28084,13
28085,71
28086,15
28087,14
28088,87
28095,13
28096,13
28097,15
28098,20
28099,14
28100,13
28101,18
28102,71
28110,34
28103,20
28104,14
28113,16
28105,16
28106,17
28107,18
28108,15
28109,71
28111,26
28128,14
28112,14
28114,16
28115,17
28116,16
28117,19
28118,28
28119,12
28120,19
28121,71
28122,34
28123,30
28124,39
28141,14
28125,12
28126,16
28127,16
28150,34
28133,14
28129,12
28130,13
28131,16
28143,107
28140,33
28132,28
28142,13
28134,42
28135,42
28136,70
28147,13
28137,6
28138,113
28162,20
28144,14
28145,13
28146,12
28148,113
28149,33
28151,28
28152,14
28153,13
28154,17
28155,34
28156,20
28157,19
28158,70
28159,42
28160,113
28161,33.6818181818182
28163,14
28164,21
28165,6
28166,6
28167,6
28168,42
28169,120.142857142857
28170,13
28187,113
28189,34
28171,31
28172,34
28173,11
28174,54
28177,61
28175,14
28180,43
28181,78
28176,78
28183,123
28178,15
28179,13
28182,61
28184,15
28188,14
28185,72
28186,34
28274,87.1182795698925
28190,17
28191,13
28192,34
28193,34
28194,14
28201,24
28195,26
28196,66
28197,73.5
28224,66.7586206896552
28198,34
28199,14
28200,17
28202,14
28211,23.5454545454546
28203,66
28204,15
28205,13
28206,17
28207,21
28208,0
28209,49
28213,110
28210,20
28212,21
28214,88
28215,88
28216,13
28217,13
28218,21
28219,85
28223,110
28220,88
28221,13
28228,11
28222,16
28225,17
28226,14
28227,11
28229,19
28230,13
28231,46.25
28232,89
28233,14
28234,19
28235,37
28236,71
28287,120.926829268293
28237,16
28238,16
28239,14
28240,14
28241,10
28242,71
28243,78
28244,89
28245,17.6666666666667
28246,13
28253,13.25
28247,14
28248,10
28249,89
28250,137
28251,118
28252,118
28254,11
28255,11
28256,10
28278,84.2727272727273
28257,21
28258,13
28259,10
28260,4
28261,51
28265,14
28262,10
28263,51
28264,15
28271,16
28266,7
28267,57
28291,89
28268,51
28269,15
28270,15
28272,38
28273,7
28331,46.6162790697675
28275,15
28276,15
28283,93
28277,57
28279,11
28280,11
28281,35
28282,35
28284,57
28285,57
28286,144
28288,25
28289,11
28290,0
28292,25
28293,35
28294,35
28295,104
28296,13
28297,13
28298,71
28304,142
28299,13
28300,13
28301,13
28302,17
28303,20
28308,71
28305,13
28306,17
28307,17
28309,74
28310,129
28311,17
28312,17
28313,33
28314,33
28315,96
28328,95
28316,143
28317,13
28318,17
28324,33
28319,33
28320,256
28330,154
28321,51
28322,13
28323,13
28325,33
28326,96
28327,96
28329,129
28346,51
28332,129
28333,129
28334,129
28335,51
28336,16
28337,12
28338,20
28339,33
28340,33
28341,143
28342,13
28343,16
28344,12
28345,41
28353,13
28347,16
28354,34
28369,12
28361,12
28355,39
28348,14
28349,17
28350,33
28351,41
28352,41
28356,14
28357,41
28358,41
28359,85
28373,14.5
28367,13.5813953488372
28360,13
28362,17
28363,33
28364,41
28365,13
28366,15
28397,1
28368,13
28370,33
28371,41
28372,15
28374,13
28375,33
28376,15
28377,24
28378,1
28379,12
28380,41
28381,13
28382,15
28387,81
28388,14.7777777777778
28383,19
28384,15
28389,14
28385,15
28390,19
28386,34
28394,34
28421,14
28391,14
28392,15
28393,15
28395,58
28396,124
28413,14
28398,14
28399,56
28400,14
28416,15
28401,95
28402,48
28403,50
28404,32
28405,46
28406,46
28407,164
28408,15
28409,48
28410,34
28417,34
28411,46
28412,74
28422,13
28414,16
28415,6
28418,56
28419,152.5
28420,14
28423,16
28424,6
28425,34
28426,94
28434,14
28427,15
28428,16
28429,13
28447,6
28430,15
28431,15
28432,13
28433,33
28435,15
28436,15
28437,17
28438,6
28439,142
28440,21
28441,15
28442,32
28443,15
28444,13
28445,13
28446,21
28459,6
28454,15
28448,21
28449,15
28450,15
28451,15
28452,17
28453,15
28455,142
28456,32
28457,33
28462,94
28458,15
28460,19
28461,15
28463,21
28464,67
28466,34.875
28465,23
28467,94
28468,137
28497,106
28469,17
28470,15.5
28471,23
28472,44
28478,67
28498,127.1
28473,94
28474,21
28475,19
28476,15
28477,36
28484,108
28516,108
28489,137
28479,17
28480,18
28481,35
28482,36
28483,67
28488,108
28485,137
28490,21
28486,18
28487,19
28499,43
28491,15
28492,19
28493,17
28494,36
28495,15
28496,17
28500,16
28501,22
28502,16
28503,19
28504,35
28505,137
28506,137
28507,16
28508,137
28514,100
28509,15
28510,17
28511,17
28512,15
28513,43
28515,17
28517,17
28528,13
28527,66
28525,38.3333333333333
28518,3
28519,28
28520,138
28540,15
28521,13
28522,13
28523,12
28524,13
28526,24
28530,72
28529,24
28531,24
28532,43
28533,43
28534,46
28535,72
28536,13
28537,13
28538,8
28539,32
28541,15
28542,13
28543,13
28544,19
28545,32
28546,3
28547,35
28548,72
28549,43
28550,15
28557,12
28551,32
28554,46
28552,13
28553,23
28555,72
28556,43
28680,16.6687306501548
28558,24
28559,42
28560,29
28561,12
28562,21
28563,25
28564,14
28565,180
28566,145
28567,29
28568,18
28588,127
28569,41
28570,108
28571,23
28585,84
28572,166
28573,145
28574,12
28607,14.4210526315789
28575,27
28576,108
28624,14.9791666666667
28577,10
28578,84
28579,166
28580,157
28581,15
28582,166
28583,15
28584,13
28586,15
28591,16
28587,17
28595,14
28589,40
28590,16
28592,21
28593,19
28594,127
28596,11
28597,24
28598,21
28599,20
28615,100
28600,29
28601,11
28602,24
28603,30
28604,17
28609,16
28605,20
28606,68
28608,132
28614,71
28610,36.8
28611,84
28612,26
28613,12
28639,37
28616,19
28617,71
28618,32
28619,132
28620,18
28621,16
28622,32
28627,132
28623,132
28645,140.138613861386
28625,44
28626,45
28628,32
28629,20
28630,21
28638,43.7380952380952
28631,45
28632,53
28633,13
28634,32
28635,38
28637,14.75
28636,45
28646,70.9230769230769
28640,45
28641,31
28642,32
28643,86
28644,53
28648,29.4545454545455
28712,31
28649,11
28653,19
28647,67
28650,11
28651,11
28652,14
28661,86
28654,61
28655,11
28656,67
28657,11
28658,62
28659,19
28684,40
28660,44
28662,53
28663,180
28664,159
28673,22.5
28665,53
28672,35.8181818181818
28666,61
28675,150
28667,98
28676,13
28668,8
28669,11
28670,14
28679,31
28671,61
28674,61
28677,8
28678,42
28685,13
28681,15
28682,11
28683,42
28686,30
28687,40
28688,48
28689,95
28690,59
28691,59
28692,121
28693,162
28694,98
28702,6
28722,29.7222222222222
28695,61
28696,50
28711,59
28697,162
28698,117
28699,15
28700,14
28701,21
28707,117
28703,14
28704,29
28705,55
28713,59
28706,170
28729,21
28708,15
28709,89
28710,54
28725,95
28714,15
28715,9
28716,12
28717,89
28718,50
28719,55
28720,170
28721,170
28734,114
29097,29.1019607843137
28723,15
28749,53.84
28724,73
28726,13
28727,21
28728,21
28730,17
28731,101
28732,101
28733,55
28738,62
28735,31
28736,13
28737,22
28739,22
28740,13
28741,22
28742,35
28743,101
28750,101
28751,58.7142857142857
28744,31
28745,22
28746,15
28747,21
28748,17
28752,17
28753,15
28754,50
28755,56
28756,179
28757,31
28758,15
28759,50
28760,15
28761,50
28762,179
28773,193.4
28763,2
28764,15
28765,54
28766,12
28769,29
28767,179
28768,17
28770,89
28777,89
28771,79
28772,179
28774,2
28775,12
28776,36
28803,70.2941176470588
28778,153
28779,13
28780,11
28801,29
28785,26.5833333333333
28781,29
28782,11
28786,34
28783,72
28784,65
28787,17
28788,29
28789,34
28790,14
28791,129
28792,72
28793,65
28794,79
28817,80
28795,17
28796,17
28797,29
28808,59
28798,129
28799,29
28800,29
28802,29
28804,72
28805,17
28806,17
28807,14
28814,59
28850,72
28809,65.5909090909091
28810,105
28811,21
28812,17
28819,17
28813,29
28820,13.4
28821,59
28815,72
28816,29
28818,140
28822,29
28823,79
28830,140
28824,17
28825,17
28826,22
28827,17
28828,19
28838,17
28829,30
28837,103
28831,21
28832,17
28833,19
28834,31
28835,89
28836,72
28839,17
28840,59
28841,30
28842,30
28843,21
28844,31
28845,17
28846,59
28847,21
28848,31
28849,26
28851,19
28852,17
28853,21
28854,31
28858,20.2857142857143
28855,72
28856,15
28857,14
28859,59
28860,175
28861,99.7142857142857
28862,28
28863,28
28864,15
28865,14
28866,59
28867,175
28868,180
28869,28
28870,28
28871,28
28872,15.8
28873,59
28874,180
28875,28
28876,28
28877,14
28878,17
28883,29
28879,59
28880,78
28884,104
28927,124
28881,180
28882,223.5
28885,19
28886,29
28887,78
28888,78
28889,36
28890,163
28891,104.333333333333
28892,36
28928,37
28893,29
28899,44
28900,78
28894,78
28895,59
28896,115
28897,12
28898,108
28901,37
28902,15
28903,37.1666666666667
28904,12
28905,54
28906,56
28907,78
28913,104
28908,11
28909,44
28910,54
28911,59
28912,81
28914,134
28915,116
28916,132
28917,37
28918,29
28919,22
28920,108
28963,81
28921,116
28922,116
28923,101
28924,29
28938,25
28925,22
28926,56
28951,72
28929,39
28930,21
28931,44
28932,85
28943,85
28933,94
28934,2
28935,14
28936,34
28937,39
28939,25
28940,108
28941,55.5
28942,56
28944,136
28945,2
28946,108
28947,44
28959,71
28948,101
28970,25
28949,108
28961,72
28950,85
28952,145
28953,94
28954,94
28979,98.125
28955,34
28956,35
28957,25
28958,108
28960,102
28962,56
28985,109.615384615385
28975,124
28964,42
28965,44
28966,71
28967,97
28968,101
28969,150
28976,28.0833333333333
28982,13
28977,44
28978,102
28971,102
29201,149.087209302326
28993,90.6363636363636
28972,44
29023,25
28973,56
29021,159
28974,156
28995,130
28980,12
28981,28
28990,67
28983,44
28984,92.3333333333333
29035,78
28986,102.857142857143
28987,156
28988,12
28989,27
28991,44
28992,44
28994,111
28996,12
29015,51.2
28997,44
28998,44
28999,102
29000,61
29006,65
29001,105
29002,111
29003,25
29004,34
29005,61
29012,59.5
29007,85
29008,17
29009,45
29010,42
29036,35
29011,103
29013,45
29014,5
29016,63
29017,54
29018,132
29019,158
29020,93
29034,79
29039,15
29022,19
29024,42
29037,58
29025,102
29026,44
29027,74
29048,93
29028,99
29038,150
29040,40
29029,5
29030,83
29044,40.6666666666667
29031,44
29032,67
29049,67
29033,99
29041,19
29042,72
29043,72
29045,58
29046,62
29047,68
29050,98.8461538461539
29051,11
29052,40
29053,83
29054,72
29055,32
29056,80
29057,181
29058,78
29059,11
29060,40
29061,28
29062,56
29063,32
29108,32
29064,58
29065,60.5
29066,216
29075,181
29067,4
29068,11
29107,40
29069,55
29070,20
29071,18
29072,52
29093,101
29073,94
29074,216
29076,87
29077,150
29078,72
29079,21
29080,24
29094,32
29092,156
29081,20
29082,29
29083,94
29175,107.433962264151
29084,14
29085,20
29086,45
29087,29
29088,32
29095,52
29089,34
29101,31
29114,79
29090,51
29110,108
29091,104
29106,244
29096,14
29098,32
29099,32
29100,34
29102,61
29103,51
29104,87.2857142857143
29158,100.26213592233
29105,104
29109,48
29111,104
29112,29
29113,42
29132,53.5555555555556
29115,48
29116,108
29117,106
29129,221
29137,29
29118,29
29119,29
29120,32
29121,32
29156,39
29122,35
29123,61
29124,98
29125,104
29126,88
29127,106
29128,90
29130,40
29131,52
29140,35
29133,79
29134,105
29142,51
29135,98
29136,97
29138,52
29139,0
29141,105
29143,51
29147,57.6666666666667
29144,48
29157,113
29145,104
29168,116.172413793103
29160,29
29146,51
29148,48
29149,48
29150,98
29159,130.363636363636
29151,135
29152,141
29153,61
29161,105
29154,201
29155,135
29162,18
29163,30.5
29164,35
29165,35
29166,129
29172,49
29174,85
29167,104
29169,116
29170,79.6666666666667
29192,123
29269,15
29171,35
29187,77.4444444444444
29178,82
29173,63
29176,18
29177,35
29179,122
29180,162
29181,98
29182,17
29183,29
29184,30
29185,30
29186,42
29188,69
29189,69
29190,104
29191,122
29234,122
29216,134.8
29204,35
29193,30
29194,29
29195,42
29210,129
29196,79
29197,66
29198,60
29199,104
29200,122
29202,116
29203,138
29205,27
29206,28
29207,32
29208,29
29209,19
29211,79
29212,54
29213,104
29214,122
29215,201
29229,138
29217,130
29218,15
29219,27
29220,23
29230,42
29238,79
29221,69
29222,64
29223,104
29231,122
29224,170
29225,26
29226,38
29227,38
29243,34
29244,42
29228,23
29232,64
29233,104
29235,130
29240,142
29251,39.8148148148148
29236,39
29237,35
29239,79
29347,155.584158415842
29299,101.22
29241,24
29242,36
29245,40
29246,64
29247,104
29248,122
29249,142
29250,15
29252,34
29253,25
29254,29
29255,81
29256,106
29257,122
29309,100
29276,13
29258,15
29259,15
29260,11
29261,34
29262,30
29263,37
29264,29
29265,45
29300,106
29266,106
29267,185
29268,142
29301,15
29316,15
29362,24
29270,12
29271,34
29272,59
29273,45
29274,51
29275,142
29277,15
29278,34
29279,11
29280,48
29302,199
29281,131
29303,35
29282,92
