PolyID,TreeVolume
104740,15
104774,4.125
104741,3
104795,3.27272727272727
104916,2.36170212765957
104818,5.94117647058824
104742,6
104743,8
104744,3
104921,5.82352941176471
104746,7
104747,6
104749,1
104750,4.57142857142857
104751,2
104752,4
104753,3
104754,4.62962962962963
104755,4
104779,2.2
104756,4
104758,5
104922,6.47058823529412
104759,30.6875
104760,8.5
104761,10
104762,7
104763,45.25
104764,40
104765,3
104766,20
104767,24.5
104768,39
104769,38.6666666666667
104770,3
105115,36.8815789473684
104771,8.2
104772,8
104918,3.79310344827586
104775,4
104776,1
104777,3
104778,10
104931,9.86111111111111
104870,4
105126,5.52380952380952
104830,5.1
104891,2.82352941176471
104876,10.4166666666667
104780,3
104781,3.25
104782,8.66666666666667
104784,21.8571428571429
104785,31.5
104881,15.8125
104812,6.66666666666667
104813,13
104786,14
104787,16
104788,36
104789,34.4166666666667
104790,4
104791,17.5
104792,12
104794,26
104796,5
104797,2.92156862745098
104798,4
104799,2.92307692307692
104800,9
104848,2
104801,8.33333333333333
104890,4.21428571428571
104802,5.5
104804,19.375
104805,4.25
104919,3.93333333333333
104875,6.8
104807,3
104894,2.12
104808,10
104809,8
105024,47.88
104810,31
104854,8.67741935483871
104811,16
105154,17.421052631579
104899,18.4117647058824
104814,18
104815,42
104923,22.421052631579
104864,3
104816,21
104843,4.75
104817,6
104867,3.26086956521739
104819,16
105165,19.6489361702128
104820,39
104821,1
104822,1
104823,4
104920,2.52941176470588
104824,6
104825,6
104826,9
104827,5.75
104828,3
104829,4
104849,8
104925,9.52941176470588
104831,4
104832,2
104833,2
104834,6
104835,2
105047,3.52941176470588
104836,16
104837,39
104839,5.5
104840,15
104841,18.8
104842,42
104844,6
105396,2
104845,11.5
104846,8
104847,11
104850,2
104851,2.5
104852,7
104853,41
104928,16.9677419354839
104855,8.5625
104856,16
104857,12
104858,10.5
104859,89.7272727272727
104860,13.2222222222222
104861,3
104862,40
104863,25
104945,19.4615384615385
105621,9.41772151898734
104865,4
104930,6.83333333333333
104866,26
104889,4
105167,5.675
104868,7.2
104869,6
104871,4
104872,13
104964,17.5333333333333
104873,6
104874,1
104926,6.88235294117647
104932,20.8823529411765
104927,18.4545454545455
104877,18
104878,25
104879,37.2222222222222
104880,17
104882,25
104929,28.0714285714286
104883,23
104885,3.33333333333333
106286,3.35294117647059
104886,3.75
104887,3
104888,3
105168,4.70588235294118
104893,4
104895,2
104896,24
104897,5.75
104898,22
104973,11.3529411764706
104934,3.11111111111111
104900,23
104901,31
104935,31.6842105263158
104902,37
104936,7
105001,3.5
105155,19.1315789473684
104903,3
104904,8
104905,5
104979,3.08333333333333
104980,4.86956521739131
104938,3.5
104906,3
104907,13
104957,5.33333333333333
104908,11
105075,11.2162162162162
104965,2
104939,6
104940,16.7142857142857
104966,7.83333333333333
104909,9
104941,7.5
104910,5
104911,2
105081,38.655737704918
104912,5
105465,50.1742424242424
104942,31.5
104943,26.5
104913,20
105261,38.0978260869565
104914,38
104915,21
104946,18.8
104947,5.33333333333333
104948,3.5
105002,10.3333333333333
105216,19.0694444444444
104978,13
104950,14
104951,9.66666666666667
104952,3.33333333333333
104953,7.4
105004,10.9333333333333
104954,2.83333333333333
104955,3
104956,2
104958,5
104959,6.66666666666667
104960,10.5
104961,1.5
104962,3
104963,14.8
104990,26.6
104968,3
104969,1.33333333333333
104970,21
105158,30.6837606837607
105256,17.804347826087
104971,6
104972,10.0714285714286
104974,2
104975,92
104976,51.0588235294118
104977,13
105166,2.65625
104981,1
105290,8.58823529411765
104982,4
105176,3.60377358490566
104983,7
104984,2
104985,3
104986,2
104987,3
104988,3.16666666666667
104989,6
105162,25.3076923076923
104991,19
105049,15.7894736842105
105019,22.2
104992,70
104993,13.6666666666667
104994,36.1666666666667
104995,11
104996,11
104997,22.5
105087,37.8181818181818
105029,11.8
104998,17.4666666666667
104999,7
105000,2.5
105064,20.1176470588235
105032,17.0833333333333
105003,14
105005,8
105006,6
105007,4
105008,5.125
105009,1
105010,9
105011,1.66666666666667
105099,5.375
105012,2
105013,3.33333333333333
105014,2
105015,2
105017,3
105048,3
105018,3
105463,9.86274509803922
105020,26
105021,26
105169,36.2686567164179
105022,12.5
105023,20
105025,28
105026,11
105105,11.45
105178,10.4583333333333
105027,25.625
105109,55
105028,40.8
105159,25.675
105156,15.6666666666667
105644,7.51267605633803
105030,4
105060,7.41176470588235
105172,13.1176470588235
105453,34.1381215469613
105062,0.3
105031,6
105033,4
105034,1
105035,1
105036,5
105037,1
105038,2
105039,4
105040,1
105041,5
105042,5
105043,1
105044,4
105045,2
105046,16
105050,20
105051,25.25
105052,29
105053,39
105203,45.531914893617
105054,9.4
105055,2
105056,40.2
105057,30
105058,19.5
105181,32.8684210526316
105059,26
105061,27.6666666666667
105242,15.12
105063,6
105157,10.1176470588235
105065,1
105066,2
105067,3
105068,2.77777777777778
105069,5
105070,5
105071,6
105072,1.5
105073,1
105074,10
105076,4
105077,3.66666666666667
105078,1
105161,12.5652173913043
105128,36.125
105079,26
105080,3
105082,28
105083,31
105084,10
105085,10
105086,2
105395,91.2857142857143
105180,58.3333333333333
105136,41.5
105088,29
105089,48
105090,29
105091,1
105174,9.76666666666667
105092,2
105244,2
105093,8
105094,9
105095,4
105096,3
105097,7
105098,1
105424,9.08974358974359
105100,2
105254,4.18181818181818
105101,20
105102,26
105103,20.3333333333333
105104,27
105106,10
105107,11
105108,9.8
105179,8
105163,15.5555555555556
105207,1.55555555555556
105110,30
105111,31.5
105112,31.6666666666667
105164,34.7843137254902
105113,3
105114,45
105210,39.4074074074074
105116,28
105117,19.2
105265,8.96875
105119,7
105120,8
105143,6.25
105121,2
105122,2
105398,7.70909090909091
105123,22
105124,8
105125,9
105127,11
105129,15.5
105130,19
105131,25
105402,32.5952380952381
105132,24
105228,14.125
105170,27.9
105133,10
105134,10
105171,3
105135,9.4
105137,10
105138,21.5
105518,23.8
105139,21
105214,16.609756097561
105140,20
105182,9.77777777777778
105183,7.66666666666667
105173,26.6666666666667
105141,15
105142,13
105175,16.6666666666667
105144,20
105191,4.66666666666667
105624,21.3888888888889
105145,31
105146,16
105177,4.16666666666667
105255,22.6
105147,27
105148,6
105149,31
105150,10
105151,17
105309,1.84615384615385
105238,50.4042553191489
105152,30
105153,10
105215,4
105184,27
105185,10
105186,5.57142857142857
105630,4.56849315068493
105219,13.4166666666667
105187,14
105188,1
105189,6.33333333333333
105190,6
105192,22
105193,22
105194,22
105294,29.1363636363636
105195,25
105196,14.3333333333333
105401,2.79032258064516
105197,23
105225,21.1428571428571
105198,23
105199,20
105200,18
105201,32.6666666666667
105202,27
105204,10
105205,81
105206,57.75
105208,20
105397,57.6410256410257
105209,9
105211,37
105212,19
105213,25
105263,18.0909090909091
105315,15.4444444444444
105217,11
105218,18
105248,8
105250,11.75
105220,9
105221,4
105222,23
105223,18
105224,1
105226,8
105227,24.5
105229,10.7647058823529
105230,10
105231,72
105232,2
105233,1
105234,1.5
105235,50
105236,33.5
105237,51
105239,14
105333,16.1044776119403
105240,25
105241,26
105418,30.3461538461539
105243,8.5
105317,8.05882352941176
105318,0.64
105245,0.333333333333333
105246,1
105247,3
105249,6.33333333333333
105251,6
105268,4.93023255813954
105252,23
105253,17.1428571428571
105298,34.125
105301,21.1111111111111
105257,4
105258,2
105437,3.66666666666667
105259,2
105260,13
105415,19.8333333333333
105279,31.7
105365,17.5
105262,25
105452,9.72222222222222
105264,18
105266,13.3333333333333
105267,7.33333333333333
105292,4
105269,4.75
105270,22
105271,23
105272,22
105273,22
105274,15
105275,2.6
105276,12
105277,53
105278,15
105622,15.9256198347107
105280,9
105281,16
105282,24
105283,6
105284,8
105285,14
105286,12
105287,2
105288,1
105289,2
105291,13
105293,9
105462,3.67857142857143
105295,18.6666666666667
105296,21
105297,15
105299,17.6666666666667
105300,23
105302,17
105303,5.33333333333333
105350,2.3
105410,2.08333333333333
105304,5
105305,4.25
105306,51
105307,2
105308,3
105310,6.66666666666667
105479,61.258064516129
105311,32
105312,12
105313,19
105314,15
105369,18.4285714285714
105404,22.3846153846154
105489,2
105316,5
105319,3.5
105320,5
105321,22
105409,15.5
105467,47.4042553191489
105399,35.6428571428572
105322,3.33333333333333
105323,5
105324,40
105325,20
105326,2
105327,1
105508,2.64285714285714
105328,40
105400,37.0625
105628,34.72
105329,31
105330,26
105331,10.5
105332,13
105366,19.8
105367,17.0666666666667
105700,20.2142857142857
105334,18.75
105335,26
105336,28
105337,16
105338,19
105405,12.8
105421,12.225
105339,14
105340,4
105341,3.5
105342,3.66666666666667
105343,9
105344,5
105800,3.53703703703704
105345,2
105346,58
105347,31
105403,28.25
105348,9
105349,12
105351,2
105352,10
105353,23
105354,23
105355,3
105356,3
105357,2
105358,1.75
105477,5.07142857142857
105359,9
105360,36
105361,34
105362,30
105363,26
105416,17.0625
105364,9
105368,15
105370,26
105371,4
105406,17
105372,14
105407,2
105491,1
105373,5.66666666666667
105374,8
105375,8
105376,8.5
105525,6.61538461538462
105377,5
105378,7
105408,15
105379,24
105499,14.3809523809524
105380,20
105466,25.1666666666667
105381,5
105382,15
105383,27
105384,4
105411,5.4
105385,9
105829,6.84848484848485
105386,24
105387,2
105412,22.8333333333333
105388,14
105413,3.83333333333333
105414,28
105389,32
105390,31
105391,29
105447,9.66666666666667
105448,11.6
105392,12
105417,11.25
105393,16
105394,16
105519,10.6363636363636
105645,19.7027027027027
105419,26
105420,17
105422,15
105456,39.25
105423,23
105458,7
105425,6
105495,3.25
105547,2.75
105426,13.3333333333333
105427,23
105631,12.3
105428,25
105429,30
105430,19
105431,9
105432,6
105433,5
105434,3
105435,4
105436,90
105438,7
105692,13.3181818181818
105578,23
105439,31.4285714285714
105440,31
105441,35
105442,31
105443,27
105444,38
105445,19
105446,8
105449,12.5
105629,9.35028248587571
105450,16
105451,16
105454,13
105455,5
105632,10.6470588235294
105457,2
105459,8
105460,1
105526,6.14285714285714
105461,5
105464,25.5555555555556
105468,2
105469,11
105623,19
105470,6
105471,3
105507,8
105472,7
105473,5.5
105474,6
105475,28
105476,3
105478,9
105480,31
105481,28
105482,16
105483,11
105484,17
105485,16
105486,25
105487,13.3333333333333
105488,14
105606,3.41666666666667
105490,1
105492,1.6
105524,3
105493,2
105494,15
105496,9
105497,5
105498,21
105500,10.8571428571429
105501,28
105502,8
105503,3
105504,21.4545454545455
105505,10.5
105506,7
105572,5.72727272727273
105533,4.66666666666667
105509,15
105510,22.6666666666667
105511,30.2
105512,24
105513,9
105514,6
105515,15
105538,15.6666666666667
105516,16
105517,17
105520,21
105539,16.3333333333333
105626,14.7971014492754
105521,11
105522,33.5
105523,3
105567,1.2
105867,15.5091743119266
105527,8
105528,25.4444444444444
105529,23.5
105660,11.1081081081081
105570,9.27272727272727
105530,5.25
105531,6
105532,4.5
105534,5
105577,16.1818181818182
105555,30.6666666666667
105641,23.55
105694,47.4202898550725
106058,23.4833333333333
105535,22
105536,14
105537,11
105755,13.2526315789474
105601,18.1
105540,2
105541,11.5
105542,13
105543,3
105625,1
105544,1
105545,1
105546,5
105548,22
105637,5.8
105549,25
105550,23
105551,26
105552,3
105553,1
105554,15
105556,42
105557,20
107985,13.3755068937551
105558,7
105559,17
105560,3
105561,5
105562,4.66666666666667
106515,3.42688679245283
105563,2
105678,1.8695652173913
105564,3
105565,2
105634,4.73684210526316
105566,3.5
105568,5.66666666666667
105639,15.75
105569,26
105571,10.3333333333333
105573,6
105574,49
105575,11
105576,15
105627,11.2941176470588
105727,21.9
106512,33.1035422343324
105579,33
105580,9
105581,13
105582,17
105603,17.6666666666667
105583,19
105584,20
105585,15
105675,6.27027027027027
105586,27
105587,1
105588,4
105589,3
105590,5
105591,5
105592,5
105653,5.55555555555556
105593,6
105851,7.76829268292683
105594,10
105638,7
105595,17.5
105596,11
105837,15.5229357798165
105597,49
105598,12.25
105599,28
105600,6.5
105698,22
105602,17
105604,23
105831,11.6181818181818
106105,18.5
105605,3
105607,3
105633,7.81081081081081
105608,1
105609,2
105610,10
105611,1
105682,1.125
105683,2.91379310344828
105612,5
105658,10.4285714285714
105635,4
105636,1
105613,8
105708,10.8
105614,14
105615,26
105640,13.9
105616,7
105750,13.8666666666667
105617,29
105618,28
105619,12
105642,8.42857142857143
105668,6.69230769230769
105620,18
105643,3
105646,3
106164,4.53787878787879
105647,6.33333333333333
105648,1
105649,3
105650,3
105651,5.5
105652,8.25
105686,5.5
105654,3
105655,5
105656,4
105657,2.5
105659,15
105723,11.7
105689,21.0909090909091
105842,15.0833333333333
105661,13
105662,17
105663,7
105664,9
105665,7
105693,7.61111111111111
105666,17
105667,14
105669,17
105670,20
105808,18.3614457831325
105699,18.6666666666667
105671,2.75
105672,4
105673,8.8
105674,5
105676,24.5
105677,1
105703,4.35294117647059
105679,3.5
105680,6.5
105681,8
105684,3.66666666666667
105685,33.8181818181818
105687,3
105776,9.23809523809524
105688,2
105690,5
105691,8
105913,18.6464646464647
105854,50.2470588235294
105752,23.5625
105695,24
105696,10
105832,17.6481481481482
105697,9.5
105920,13.0779220779221
105701,4
105702,9
105704,3
105715,8.07692307692308
105705,8
105834,11.6382978723404
105744,7.5
105902,3.85
105706,4
105707,18
105751,18.1666666666667
105728,30.3333333333333
105709,23
105710,10
105754,18.4166666666667
105881,35.5
105711,4
106140,2.816
105712,5
105713,1
105714,2
105847,2.06666666666667
105716,1.83333333333333
105717,1
105718,2
105719,3
105720,4
105721,1.73913043478261
105722,24
105724,6
105725,30.5
105726,10
105729,18
105730,13
106063,12.9798657718121
105731,11
105790,20
105732,8
105733,4
105734,10
105735,6
105792,8.28571428571429
105736,3
105737,2
105738,1
105739,3
105740,3
105741,6
105841,14.5714285714286
105742,40.5
105743,10
105745,2
105746,18
105833,16.2307692307692
105843,35.3548387096774
105747,31
105748,7
105784,16.4285714285714
105749,12
105838,16.7777777777778
105753,12
105756,18
105757,19
105758,22
105759,4
105760,1
105761,7
105762,8
105889,4.33333333333333
105763,5
105764,3.33333333333333
105765,10.3333333333333
105766,6.85714285714286
105767,4
105835,2.71428571428571
105895,1.75
105897,3.96774193548387
105768,2
105769,4
105770,3.5
105938,3.07894736842105
105771,3.66666666666667
105772,12.6666666666667
105773,1.5
106049,35.2727272727273
105774,7.5
105775,8
105836,19.0833333333333
105777,16
105778,24.0909090909091
105779,16.5
105780,17.5
105781,16.6666666666667
105782,29
105783,4.5
105910,22.7647058823529
105785,40.375
105786,19
105787,16
105788,14
105789,7.6
105846,19.3636363636364
105809,4
105791,6
105980,4.78048780487805
105793,1
105794,9
105848,3.90909090909091
105839,7.5
105795,8
105840,4
105796,7.33333333333333
105797,5
105798,1
105818,2
105864,3.34782608695652
105799,4.5
105801,47
105802,16
105803,1
105804,1
105805,35
105905,16.1290322580645
106524,42.1127450980392
105806,19
105807,20.3333333333333
106840,33.6894824707846
105844,11.1428571428571
105827,43.6666666666667
106160,9.25842696629213
105880,20.5
105845,17.6315789473684
106087,38.6842105263158
105810,7.5
105811,1
105812,5.5
105813,9
105814,10
105815,8
105860,6.5625
105849,8.33333333333333
105861,8
105933,5.89285714285714
105816,4
105817,1
105862,1
105850,4
105819,3
105852,11
105942,6.8
105820,16
105821,23
105822,7
105823,41
105824,47
105825,31
105853,53
105826,41
105828,17
105855,4
105856,2
106088,9.54545454545454
105857,14.6666666666667
106297,6.35483870967742
105956,7.77777777777778
105858,8
105859,2
106096,4.72727272727273
105863,4
105939,10.4285714285714
105865,12
105866,17
105943,18.5555555555556
105868,15
105869,48
105945,42.75
105870,18
105871,4.5
105872,1
105873,4
105874,7
105875,6
106098,28.0733944954129
105876,10.8
105914,29
105877,42
105878,16
105879,21
105882,21.5454545454545
105883,11
105884,5
105885,12
105886,7
107047,3.61265580057526
105928,3
105887,11
105888,9
105890,7
105891,6.66666666666667
105892,9.66666666666667
105893,2
105894,1
105896,2.2
105898,3
105899,2
105960,1.26666666666667
105900,30.2777777777778
105901,11
105941,11.1764705882353
105903,43.8333333333333
105904,55
105965,20.4545454545455
105906,28
105907,14.8333333333333
105908,1
106036,11.48
105909,5
106038,20.0333333333333
105911,27
105912,22.5
106089,51.2818181818182
105915,40
105916,42
105949,35.8
105917,20.8333333333333
106090,27.6428571428571
106288,15.7191011235955
105918,10.3333333333333
105919,9
105921,18
106995,6.62355212355212
105922,4.5
105923,5
105924,18
105925,2
105926,0
105927,1
105929,14
105930,10
105931,10
105932,13.2142857142857
105987,7
105934,1
105935,1
105936,3
105937,3
105940,10
106091,11.2
105944,8
105946,43.8
105947,6
105948,39
105973,16.8857142857143
105950,11
105951,8
105952,19
106287,13.1549295774648
105953,25
105976,3.3
105954,20.1176470588235
105955,3
106111,8.34177215189873
105957,19
105958,1
105959,6
105985,2.125
106092,2.32
105961,10
105962,10
105963,6
106051,24.9166666666667
105964,25
106276,15.2033898305085
105966,14
105967,20
105968,19.6666666666667
106005,25.3333333333333
105969,11
105970,39
106006,29.1666666666667
105971,4
105972,14
105974,18
106557,19.0270880361174
105975,32
106138,3.64
105977,5
105978,6
105979,9
106218,17.2325581395349
105981,19
106016,3
105982,3
105983,3
106069,5.8
105984,13
105986,5
106071,3
105988,2
105989,6
105990,10
106047,15.2941176470588
105991,13
106318,5.12962962962963
105992,16.5
105993,18.5
105994,9
105995,37
105996,31
105997,27
105998,6
105999,14
106000,11
106001,13.6
106002,6
106003,100
106004,100
106007,26.5
106008,20
106009,20
106191,5.34782608695652
106010,15
106011,5.33333333333333
106012,6
106013,4
106014,17
106015,1
106017,9
106018,12.5
106019,2
106020,16.5
106196,9.88235294117647
106021,2
106022,1
106023,7
106024,9
106025,12
106026,11
106027,11
106028,12
106045,13.1666666666667
106029,5
106030,8
106031,2
106032,21
106033,12
106093,24.2857142857143
106094,11.2857142857143
106034,4.25
106097,3.91666666666667
106035,12
106037,8.5
106132,42.4
106099,26.7894736842105
106095,49
106039,19
106040,21
106107,2.8125
106165,6.76923076923077
106041,5.5
106042,2
106043,2
106044,12
106046,11
106048,13.5
106079,3
106080,20.5
106127,43.6923076923077
106050,26.6666666666667
106052,47
106053,15
106054,7
106084,7.5
106055,10
106056,5
106057,3
106235,31.34375
107184,61.6915451895044
106059,31
106100,13.1666666666667
106060,40
106061,17
106062,9.33333333333333
106064,25
106065,10
106066,10
106110,5
106067,1
106068,3
106168,9.24
106070,3
106199,3.07407407407407
106072,1.5
106101,19
106073,6.5
106204,17.15
106074,13
106075,14
106076,12
106147,18.5660377358491
106123,8.88888888888889
106125,10.8571428571429
106077,12
106078,13.5
106081,27
106302,53.0476190476191
106082,36
106102,28.5555555555556
106083,2.5
106156,4.75
106183,5.25
106157,8.6
106085,16
106103,20
106511,21.8
106086,11
106104,13
106521,13.7272727272727
106106,2
106108,9
106109,13
106112,26
106113,8.42857142857143
106292,11.4444444444444
106114,11
106115,2
106116,2
106117,2
106118,2
106119,5.33333333333333
106120,11
106121,15
106122,15
106124,14.6666666666667
106126,9.66666666666667
106178,4.33333333333333
106128,23.9166666666667
106152,37.2222222222222
106154,17.6875
106129,7
106130,5
106131,40
106133,51
106134,41
106135,29.5
106213,13.8571428571429
106136,3
106137,10
106189,8.4
106139,4
106513,9.78571428571429
106141,6
106142,4
106143,2
106194,4.25
106170,10.5
106144,1.8
106145,36
106146,22
106148,3
106149,12
106150,9
106151,20.4545454545455
106153,46.6666666666667
106155,9
106158,4
106159,49
107327,28.6160714285714
106161,17
106214,5.81818181818182
106188,20.4285714285714
106162,6
106163,4
106166,5.5
106167,3
106169,7.2
106219,7.8
106171,2
106172,2
106173,23
106174,22
106175,7.25
106176,6
106177,15
106354,5.34883720930233
106179,2.33333333333333
106180,17.6666666666667
106181,47
106182,3.77777777777778
106184,22
106185,34
106186,52.8
106187,12
106190,6
106192,3
106289,9.05
106240,12
106193,7
106265,31.5714285714286
106241,4.11111111111111
106195,4
106197,7.28571428571429
106290,2.41379310344828
106198,1
106200,2
106201,22
106202,21.6666666666667
106203,7
106205,23
106206,14
106207,31.5
106208,32
106209,25
106210,4.33333333333333
106211,6
106306,8.84375
106212,8
106237,33.25
106239,13.8
106215,6.5
106216,2
106263,13.8
106217,3
106220,9
106221,11
106222,2
106244,2
106301,3.4
106223,23.4
106224,8
106225,10
106248,11.1818181818182
106226,5
106249,3.22222222222222
106227,4
106228,18.2
106229,52.5
106230,24
106231,38.6666666666667
106232,31
106233,23
106234,7
106410,7.07692307692308
106236,38
106238,41
106307,11.1444444444444
106437,13.865671641791
106282,11.2
106259,7.33333333333333
106242,8
106243,1
106245,7
106246,13.5
106247,20
106319,4.13636363636364
106250,16
106251,19.5
106252,8.2
106253,8
106304,6.15789473684211
106254,4
106294,7.22222222222222
106255,7.75
106256,35
106257,10
106258,16.4
106385,15.75
106260,10
106291,5.83333333333333
106261,7
106262,17.3333333333333
106310,14.6
106264,8
106266,2
106267,1.25
106293,1
106268,3
106269,2
106270,28
106349,18.3333333333333
106271,17
106317,16
106272,14
106273,7
106274,18
106275,11
106277,22
106278,18
106327,11.4285714285714
106358,6
106279,11
106280,7
106281,2
106295,6
106296,10.3333333333333
106283,9
106284,2
106298,13.8571428571429
106514,23.0882352941177
106285,3
106299,8.66666666666667
106344,7.5
106300,2
106353,11.5
106303,35
106305,9.14285714285714
106334,10.2222222222222
106336,2.16666666666667
106308,7
106309,6
106311,23
106312,3
106313,4
106346,2
106314,2
106315,23.5
106316,17
106320,4.25
106321,4
106322,5
106323,14
106324,17
106325,16
106326,27
106328,8.5
106380,5
106359,8
106329,58
106330,10
106331,16
106332,6.66666666666667
106333,6
106335,6
106364,1.4
107186,3.05217391304348
106337,7
106338,2
106389,2.03703703703704
106339,5
106340,5
106393,5
106366,13.5333333333333
106341,3
106367,4
106342,5
106343,8
106345,2
106347,8
106348,18
106350,19.6666666666667
106351,14.3333333333333
106352,3
106401,3
106355,6
106356,30
106357,26.5
106516,18.7682926829268
106687,14.202380952381
106519,23.6842105263158
106360,56
106361,6
106462,11.625
106561,6.09090909090909
106362,4
106363,4
106386,13.5
106365,8
106368,3
106369,4
106370,1
106371,2
106372,7.8
106373,13.3333333333333
106374,26.3913043478261
106375,20.5
106426,16.8333333333333
106376,4
106428,7.33333333333333
106377,45
106378,45
106408,21.4285714285714
106432,41.5714285714286
106379,3
106381,2
106517,11.5
106382,6
106413,8.4
106383,2
106384,3
106416,13.75
106518,2.4375
106387,2
106388,2
106390,2
106391,2
106392,3
106567,1.31034482758621
106394,2
106395,2
106396,3.33333333333333
106397,12
106529,7.06451612903226
106398,2
106652,7.06666666666667
106399,10
106400,15
106427,3
106402,4
106403,23
106404,6
106405,5
106406,5
106407,11
106525,9.69565217391304
106520,17.6470588235294
106409,15
106411,8
106412,13
106414,5
106415,14
106417,9
106418,17
106419,6
106420,2
106421,5
106422,2
106423,4
106424,1
106449,14.6
106450,12.2
106425,15
106471,22
106599,5.44827586206897
106453,2.5
106429,10
106430,14
106431,20
106482,26.8
106433,3
106434,20
106435,7
106436,11
106438,15
106526,15.3571428571429
106439,9
106440,11
106441,5
106442,5
106443,2
106444,5
106445,2
106446,1
106447,7
106448,11.3333333333333
106451,20
106803,24.2716049382716
106452,5
106476,7
106454,21
106502,20.4
106455,24.5
106456,9
106457,13.25
106458,12
106459,17
106460,20
106461,6
106562,17.0833333333333
106487,2.25
106563,2.59016393442623
106670,3.67647058823529
106522,14.1818181818182
106463,15
106968,6.66467065868264
106464,3
106465,3
106466,3
106467,6
106468,7
106469,6
106470,7
106493,9.25
106472,6.5
106473,6
106474,17
106475,4
106523,4.33333333333333
106477,5
106478,22
106479,22
106480,29.5
106481,40
106483,11
106484,9
106485,20
106486,8
106535,4.42857142857143
106536,6.11538461538462
106527,8
106794,2.6875
106528,6.5
106597,5.53846153846154
106488,5
106489,3
106543,1.5
106774,5.09615384615385
106490,17
106491,20
106492,17
106494,9
106495,10
106496,7
106530,8
106531,7.6
106497,7
106498,21
106499,4
106500,2
106501,5
106503,16
106504,25
106505,14
106506,23
106507,37
106508,10
106509,21
106532,17.6666666666667
106510,3
106533,8.5
106534,6
106755,1.05681818181818
106537,6
106538,4.66666666666667
106539,4
106540,12
106541,6
106542,2
106570,7
106572,4
106544,16
106627,8.16666666666667
106573,9
106545,7
106656,10.6071428571429
106546,5.25
106604,22.4285714285714
106547,3.2
106548,5
106549,2
106550,17
106551,11.3333333333333
106552,28
106578,33
106553,10
106554,2
106555,3
106556,7
106558,5
106559,4
106560,6
106972,7.58196721311475
106745,13.1395348837209
106640,11.45
106591,5.4375
106564,7
106565,2
106566,17
106568,4
106569,1
106623,6.8125
106571,3
106574,4.8
106601,8.38461538461539
106575,10
106576,5.5
106577,33.5
106579,43
106580,29.5
106581,10
106582,7.66666666666667
106583,7
106584,3
106585,31
106707,36.8461538461539
106586,9
106587,9
106588,7
106589,9
106790,14.1851851851852
106590,5.875
106592,13
107321,2.76449275362319
106593,5
106594,2
106595,2
106622,5.16666666666667
106596,6
106598,2
106600,10
106602,8
106603,7.25
106701,12.0588235294118
106605,5
106606,6
106748,3.88888888888889
106607,5.5
106608,8
106609,20
106610,36
106661,28.0434782608696
106611,19
106612,37
107254,31.9262536873156
106613,3.6
106731,3.1025641025641
106614,22
106615,45
106616,7.25
106617,5
106733,10.5714285714286
106667,11
106668,5.21428571428571
106618,0
106619,3
106620,12
106621,12
106737,16
106766,3.19047619047619
106653,8.2
106624,18
106625,2.33333333333333
106626,11
106628,9.2
106629,9
106630,16
106631,16
106632,12
106633,12
106634,23
106635,21
106636,16
106637,30
106638,31
106639,34
106728,43.6470588235294
106969,9.66666666666667
107910,4.04884318766067
106641,10.5
106642,3
106671,15.125
106692,17.6363636363636
106643,4
106644,3
106795,6.31168831168831
106645,16
106646,6
106647,5
106648,4.5
106649,2
106650,2
106651,2
106739,12.7
106654,22
106729,7.16666666666667
106655,9
106700,14.875
106657,6.5
106719,15.1428571428571
106683,10.3333333333333
106658,8
106659,10
106660,26
106662,25
106663,26
106664,8.35294117647059
106665,10
106730,4.80952380952381
106732,29.3333333333333
106666,11.6
107703,14.8509803921569
106669,6
106736,7
106672,10
106673,11
106674,6
106675,4
106676,16
106677,5
106678,6
106679,5.5
106680,18.5
106681,7
106682,3
106684,8
106722,7.8
106734,17
106685,24
106686,23
106743,17.3333333333333
106744,3.15384615384615
106688,11
106735,6.875
106689,17
106690,14.5
106691,19
106970,27.1818181818182
106821,7.41666666666667
106758,21.6923076923077
106759,11.3333333333333
106693,3
106746,13.25
106694,1
106738,2.5
106695,4
106696,4
106697,3
106698,2
106699,14
106702,4
106703,4.5
106704,11
106740,7.2
106867,30.2142857142857
106741,21.6
106749,9.94736842105263
106742,24.5
106705,20
106706,22
106724,3.4
106752,27.6774193548387
106708,20.5
106709,15.5
106710,19
106711,4
106712,7
106713,21
106714,9
106760,3.6
106715,4
106762,18.4285714285714
106747,13.75
106716,2
106717,3
106718,2
106836,7.48275862068966
106720,10
106721,5
106750,18.6666666666667
106723,22
106751,16
106725,11
107152,14.1020408163265
106726,13
106727,20
106753,14
106754,15.6666666666667
106756,6
106757,22.2352941176471
108126,3.68376068376068
106908,3.375
106761,17
106763,16
106764,1
106765,2
106767,4
106768,7.8
106769,10.5
106770,5
106771,22.8333333333333
106772,12.6666666666667
106773,16
106775,13
106806,11.75
106776,5
106777,4
106778,5
106779,6.33333333333333
106809,4.73684210526316
106780,28
106781,24
106782,25
106783,23
106784,29
106785,2
106786,2
106787,34.3333333333333
106788,56
106789,23.5
106876,8.95652173913044
106791,7
106792,6
106793,30
106985,2.60869565217391
106796,15
106826,1
106797,1
106798,2
106799,5
106800,4
106832,12.75
106801,3.5
106802,4
106862,6.3
106804,12.5
106805,16
106807,2
106808,4
106919,17.5555555555556
106810,17
106841,19.75
106811,21
106812,25.5
106813,26.5
