PolyID,Volumne
57403,70.7692307692308
57344,65
57345,62
57418,45
57346,62
57347,58
57348,39
57349,37
57350,53
57351,75.5
57406,31.3333333333333
57352,4
57353,67
57354,69
57407,38
57355,40.5
57356,37
57357,24
57358,49
57360,50
57361,30
57483,28.3333333333333
57706,23.7837837837838
57362,43
57672,32.5675675675676
57363,23
57364,108
57365,108
57366,32
57367,66
57368,50
57369,49
57413,46.2258064516129
57370,38
57371,42
57416,62
57372,62
57419,62
57373,52
57433,32.9473684210526
57812,38.7246376811594
57421,32
57374,45
57513,57.12
57423,36.5
57604,41
57375,15
57476,22.3333333333333
57519,47
57376,45
57377,49
57378,18
57424,72.3333333333333
57379,50
57380,16
57381,53
57382,108
57383,34
57822,39.5245901639344
57428,49
57429,62
57430,62
57431,53.5
57651,26.6185567010309
57465,46.2
57432,43
57831,36.0416666666667
57434,37
57435,63.3333333333333
57436,71
57440,39
57441,18
57500,82.6666666666667
57442,50
57443,49
57444,18.75
57445,43
57447,33
57448,108
57449,108
57450,32
57451,46
57452,49
57586,79.5
57601,71.2931034482759
57453,42
57646,31.6511627906977
57455,40
57456,61
57457,62
57458,62
57486,57.04
57459,46
57460,39
57461,45
57462,62
57463,94
57464,66
57786,61.8958333333333
57466,43
57467,53
57468,29
57469,74
57592,62.948275862069
57470,78
57471,50
57472,45
57630,51.9
57473,71
57474,46
57475,40
57496,50.2
57477,48
57478,18
57501,69
57480,49
57537,33.037037037037
57481,21
57482,18.1111111111111
57522,36.5
57504,78
57600,44.9818181818182
57484,32
57485,38
57541,37
57487,37
57623,45.1465517241379
57488,52.25
57490,22
57811,36.1851851851852
57491,34
57531,29
57492,45
57493,69
57494,71
57495,59
57517,28
57518,41.2162162162162
57551,45.6666666666667
57520,51
57497,52
57498,40
57499,18
57502,42
57536,42.3181818181818
57503,23
57539,72.5
57619,55.0363636363636
57505,35
57506,64
57507,36
57567,34
57593,51.8461538461539
57508,37
57509,32
57510,32
57511,45
57512,47
57514,32
57515,4
57516,15
57534,36.25
57521,55
57611,69
57557,57.6666666666667
57523,71.6666666666667
57680,39.0652173913044
57558,29.3913043478261
57524,62
57594,45
57525,33
57526,37
57602,60.7
57527,86
58731,63.3968871595331
57905,66
57528,64
57529,49
57595,34
57530,32
57532,74
57661,71
57533,39
57634,74.2
57535,71.75
57813,51.2230215827338
57597,33.875
57538,67
57981,47
57643,49.8709677419355
57540,33
57542,55
57559,54
57543,73
57544,30
57545,30
57560,45.2222222222222
57647,69.5853658536585
57546,64
57547,36
57603,37.6923076923077
57548,12
57549,90
57609,38.9090909090909
57570,56.8333333333333
57550,38
57605,20
57552,45
57553,42
57863,43.3717948717949
57554,31.4
57555,44
57556,51
57576,79
57587,84.4
57561,53
57690,78.3333333333333
57733,42.1276595744681
57562,62
57563,20
57564,45
57565,35
57566,32
57568,74
57569,90
57571,29
57572,21
57838,26.3953488372093
57606,22
57573,67
57709,30.3888888888889
57574,72
57620,64.672131147541
57575,45
57577,75
57784,68.2608695652174
57578,71
57683,36.8
57579,34
57580,45
57581,35
57607,29
57582,74
57583,269
57930,42.2795698924731
57662,47.1311475409836
57584,43
57610,38.6
57585,39
57705,77
57612,28.6666666666667
57638,42.0857142857143
57614,33
57615,33
57616,67
57814,47.9882352941177
57617,78
57748,39.7037037037037
57642,35
57716,57.1578947368421
57621,54
57688,44.9268292682927
57622,48
57771,84
57624,64
57625,34
57626,29.4166666666667
57627,74
57628,61
57629,269
58201,56.0193661971831
57835,40.6944444444444
57810,44.368932038835
57631,55
57635,58.3333333333333
57636,51
57637,68.1414141414142
57807,65
57639,123
57673,46.3076923076923
57641,44
57766,38.5666666666667
57644,95
57645,56
57648,51
57649,34
57650,34
57652,45
57653,64
57654,35
57655,47
57819,32.5217391304348
57656,32
57657,34
57658,74
57892,64.1287128712871
57659,269
57660,47
57664,39
57700,37.3
57665,52.5
57808,71.1875
57666,47.5
57667,18
57669,51
57671,22
57913,63.26
57674,72
57966,60.8376068376068
57711,29
58177,41.4647887323944
57675,37
57899,66.9032258064516
57676,43
57677,95
57678,95
57679,95
57681,27
57682,29
57730,78
57830,80.5384615384615
57684,66
57685,95
57686,54
57687,51
57815,74.5757575757576
57689,60
57691,45
57692,45
58007,32
57693,34
57694,29
57695,74
57776,67
57696,269
57736,52
57836,40.953488372093
57698,19
57699,19
57701,45
57702,43
57703,47.6666666666667
57704,18
57707,31
57708,34
57710,44
57727,62
57955,53.5272727272727
57713,39
57714,95
57715,95
57717,49
57852,49.2272727272727
57718,51
57719,67
57720,64
57721,36
57722,52
57723,70
57735,70.4166666666667
57821,92.8518518518518
57724,19
57741,37.7142857142857
57975,44.7385620915033
57816,64.1111111111111
57725,58
57744,28.7142857142857
57726,43
57750,574
57728,21.2
57982,39.3233830845771
57729,90
57751,41
57823,136.677419354839
57731,101
57825,89.9583333333333
57732,65
57734,29
57737,46
57738,46
57739,8
57740,41
57742,70
57743,58
57745,32.2
57746,34
57747,41
57749,38
57817,61.5882352941177
57818,38.5714285714286
57752,59
57753,46
57875,56
57824,59.9
57754,60
57827,67
58156,42.680981595092
57755,36
57756,30
57757,36
57758,61
57820,94.9354838709677
57760,264
57761,39
57762,39
57763,70
57952,44.8139534883721
57858,83
57764,41
57765,86
57767,41
57850,39.5714285714286
57768,22
57769,51
57770,64
57839,64
57772,41
57826,45
57773,64
57774,44.5
57775,29
57777,90
57778,82.3333333333333
57779,37
57780,33
57781,44
57782,39
57862,42.2857142857143
57865,25.0666666666667
57866,34.2666666666667
57783,33.25
57828,60.7083333333333
57851,50.2727272727273
57829,44.8571428571429
57785,49
57832,29
57787,36
57788,40
57841,40
57789,29
57790,36
57833,55
57834,55
57791,52
57792,30
57793,33
57794,42
57795,52
57846,69.4242424242424
57796,39
57837,63
57797,44
57798,24
57799,39
57800,25
57801,67
57802,50
57803,43
57804,80
57888,34.8181818181818
57840,36
57961,36
57856,40
57842,0
57843,95
57896,32.5660377358491
57844,20
57845,53
57847,44
57848,118
57849,59
57853,45
57854,44
57855,43
57962,32.3720930232558
57857,90
57971,58.75
57859,63
57860,63
57861,44
57864,17
57867,24
57954,35.1785714285714
57868,39
57869,51
57870,56
57871,55.8214285714286
57889,43.0833333333333
57872,42
57873,44
57874,78
57876,45
57877,44
58487,36.4226804123711
57878,22
58593,34.8197969543147
57894,38
57879,39
57880,16
58507,73.9770642201835
57881,31
57882,72
57953,58.0322580645161
57883,12
57964,51.0714285714286
57965,36.2727272727273
57884,42
57885,37
57898,49.1818181818182
57886,120
57887,110
58019,51.4375
57983,97.5625
57890,82
57904,31.4
57891,29.6666666666667
57893,88
57895,8
57897,40
57914,63.7777777777778
58176,58.8200836820084
57920,80
57900,42
57901,99
58022,42.2413793103448
57902,44
57903,82
57958,51.0666666666667
57906,43
57907,27.5
57908,88
57972,38.875
57909,110.5
58098,93.6724137931034
57910,72
57911,28
57942,32
57912,40
57915,87
57916,64
57917,50
57936,91.2
57918,120
57921,35.8571428571429
58052,38
57956,50.4166666666667
57922,37
57923,44
57957,77.2459016393443
57924,66
57925,66
57926,43
57940,32.8571428571429
57927,23
57928,55
57929,46
58544,58.2356321839081
57932,90
57933,43
57934,40
57979,111
57935,50
58294,59.2021276595745
57937,42
57945,69.2727272727273
57938,29
57960,44
57939,26
57963,52.15
57973,45.2830188679245
57941,29
57976,52
57977,72
57943,52
57944,91
57967,111
57968,63.6279069767442
57980,61.9411764705882
57969,107
57970,51
57946,36
57947,13
58248,26.8548387096774
57974,37
57948,70
58106,51.1166666666667
58033,44
57978,48
58103,42
57949,49
58102,36.8
57950,45
57984,99
57985,46
57986,36
57987,32
57988,29
57989,47
58060,52.2105263157895
57990,55
57991,68
57992,50
57993,80
57994,80
57995,80
58015,36
57996,42
57997,94
58192,44.4488188976378
57998,27
57999,45
58000,69
58001,38
58002,101
58003,45
58004,50
58005,50
58006,49
58008,36
58009,32
58010,65
58105,38.8666666666667
58028,46.875
58011,36
58012,54
58111,67.4615384615385
58013,38
58014,7
58036,44.5384615384615
58016,49
58017,54
58018,107
58020,28
58121,35.9761904761905
58021,69
58023,29
58024,32
58025,36
58026,84
58027,61
58104,56
58047,67.375
58048,49
58029,43.0588235294118
58030,21
58031,47
58032,54
58034,48
58035,107
58195,42.0294117647059
58037,107
58038,80
58039,37
58040,71
58041,34
58042,25
58043,46
58044,47
58045,33
58070,65
58046,84
58122,64.75
58049,47
58124,43
58117,90.7234042553192
58077,76
58062,76
58050,49
58063,86
58051,69
58064,45.6
58053,38
58150,46
58054,45
58055,49
58297,54.6296296296296
58056,52
58057,32
58058,33
58059,65
58490,66.314465408805
58295,51.4157303370787
58160,91.28125
58086,48.2307692307692
58296,50.0588235294118
58426,34.651376146789
58107,40.0714285714286
58108,43.2105263157895
58061,33
58110,46.5454545454546
58215,73.5
58065,34
58112,47.0769230769231
58066,39
58067,21
58068,32
58069,33
58113,31.6923076923077
58306,47.9559748427673
58071,55
58072,55
58073,57
58135,35.6666666666667
58074,44
58075,47
58076,40
58078,63
58079,29
58080,76
58081,73
58082,69
58148,36
58092,54
58120,91
58083,42
58221,37.5555555555556
58114,60
58162,59.6
58084,55
58085,55
58116,28.4
58087,29
58131,38.1290322580645
58498,42.9101123595506
58307,40.75
58169,66.3333333333333
58088,76
58118,17
58089,73
58090,73
58091,30
58193,49.9302325581395
58093,43
58119,26.5555555555556
58277,63.0555555555556
58094,50
58095,37
58161,86.2307692307692
58123,48.0454545454546
58096,23
58097,14
58207,35
58125,84
58099,97
58249,46.4642857142857
58144,73
58100,71
58312,31.7878787878788
58335,35.063829787234
58126,51
58101,42
58127,124
58158,61.7142857142857
58128,32
58129,33
58223,24.4705882352941
58130,46
58132,50
58133,50
58134,41
58136,34
58137,34
58138,33
58139,39
58140,40
58141,63
58142,63
58143,12
58214,73
58145,35
58146,35
58147,40
58149,88.375
58196,50
58336,46.7014925373134
58151,34
58152,49
58153,63.9473684210526
58154,37
58155,50
58157,124
58302,47
58159,32
58185,222
58163,44
58315,46.1538461538462
58164,64
58373,35.8690476190476
58165,51
58206,46.8
58166,35
58167,34
58168,39
58170,74
58171,86
58172,86
58173,74
58174,0
58175,35
58194,59.4545454545455
58178,121
58237,93.3181818181818
58179,42
58180,69
58298,67
58181,50
58182,41
58198,32
58183,31
58184,81
58200,45
58299,29.6666666666667
58202,40
58186,38
58203,37.3333333333333
58187,41
58188,49
58317,51.3292682926829
58189,45
58351,40.2916666666667
58430,36.0169491525424
58190,29
58191,48
58217,53
58197,66
58257,46
58220,31
58199,31
59010,39.315
58204,53
58205,45
58208,32
58209,38
58210,35
58211,93
58489,58.1134020618557
58212,49.6
58213,42
58300,44
58310,61
58216,61
58311,113
58218,53
58301,22.8
58383,71.5
58242,34
58219,41
58222,77
58224,63
58225,23
58226,45.6666666666667
58227,42
58304,43.5862068965517
58228,6
58229,20
58230,42
58303,46.2857142857143
58231,40
58232,32
58308,93
58233,35
58234,63
58235,86
58271,39.1538461538462
58635,75.6292134831461
58236,121
58238,53
58239,28
58240,66
58241,82
58243,66
58244,37
58245,64
58488,72.4938271604938
58246,54
58247,3
58608,36.7808219178082
58305,41
58402,60.625
58250,63
58251,55
58252,95
58253,57
58254,121
58255,51
58658,63.0300751879699
58256,41
58258,33
58259,57
58260,60
58261,61
58527,84.7590361445783
58262,49
58263,52
58324,44.25
58284,41.3333333333333
58264,10
58265,19.3333333333333
58515,44.5147058823529
58266,50
58267,24
58268,30
58309,44
58269,44
58404,47.6785714285714
58270,55
58272,29
58273,95
58603,40.6467065868264
58274,37
58275,51.6666666666667
58313,63.2352941176471
58437,53.5483870967742
58276,82
58278,82
58493,34
58314,66
58279,47
58280,33
58367,57
58342,50.25
58281,61
58414,61.8333333333333
58282,52
58283,52
58492,50.5964912280702
58567,32.09375
58285,21
58316,33.75
58350,43.55
58326,93
58501,59.0864197530864
58355,74
58534,59.9724770642202
58286,42
58378,49.8064516129032
58508,39.551724137931
58318,53
58287,53
58288,61
58289,0
58290,71
58561,46.575
58291,55
58292,45
58293,45
58319,45
58494,38.5342465753425
58320,78.6363636363636
58321,82
58322,34
58323,31
58325,47
58376,74.3823529411765
58327,38
58328,42
58329,45
58330,61
58331,71
58473,43.8571428571429
58620,62.0487804878049
58332,45
58333,45
58334,45
58337,51
58491,44.8064516129032
58338,34
58339,63.45
58496,25
58340,47
58341,32
58343,53
58506,25.8
58344,21
58345,21
58346,65.5
58347,66
58348,66
58349,66
58352,36
58499,44
58353,53
58354,93
58451,44
58356,42
58357,27
58358,55
58381,61
58359,95
58360,28.921052631579
58361,28
58362,34
58363,45
58382,20
58409,21.5
58364,40
58365,94
58366,34
58368,60.5
58369,53
58510,53.9444444444445
58370,72
58371,29
58372,40
58395,35.6
58374,28
58375,62.5
58377,55
58379,27
58380,40
58518,66.6129032258065
58601,46.2586206896552
58384,85
58385,157
58386,82
58387,94
58388,34
58389,41
58390,54
58391,47
58392,95
58539,64.4035087719298
58393,21
58497,44
58512,31.9189189189189
58394,32
58396,32
58397,11
58398,56
58399,51
58400,76
58401,74
58403,34
58405,88
58406,111
58578,52.8275862068966
58407,35
58408,20
58410,157
58411,159
58659,58.6417910447761
58412,82
58777,56.4767441860465
58495,68.4285714285714
58413,47
58526,56.1666666666667
58466,52.25
58415,52
58416,53
58417,26
58418,13
58568,49.1176470588235
58419,25
58420,19
58421,34
58422,50
58423,50
58424,50
58425,50
58427,52.625
58428,43
58429,36.5
58431,21
58432,76
58632,43.7179487179487
58433,51
58434,56
58454,49.75
58456,46
58435,145
58436,40
58438,45
58439,94
58440,68
58441,64.2
58720,42.7638888888889
58442,47
58525,32.1538461538462
58443,75
58444,13
58445,49
58446,39.5
58447,28
58448,39
58449,11
58450,58
58500,48
58452,44
58502,32
58453,115
58455,50
58884,43.8973214285714
58666,46.3636363636364
58457,94
58458,94
58503,49
58459,68
58460,49
58509,49
58461,47
58462,38
58476,41
58463,30
58464,30
58465,62
58467,115
58504,47.7391304347826
58505,33.0555555555556
58468,62
58469,42
58554,49
58470,71
58471,54
58472,75
58536,49.2
58474,34
58475,28
58584,69
58477,35
58511,60
59129,61.858024691358
58478,31
58543,73.3333333333333
58707,62.290780141844
58513,28
58547,32.2
58613,38.3225806451613
58479,21
58480,23
58514,47.75
58481,41
58552,51.7142857142857
58553,42.5
58482,60
58676,49.1627906976744
58555,39
58483,44
58484,44
58516,9
58517,75
58485,92
58519,48
58486,64
58520,49
58521,69
58802,61.9166666666667
58522,40
58523,82
58524,41
58538,76.9583333333333
58528,7
58529,66
58530,52.5
58531,43
58532,24
58533,51
58535,62
58560,25.1428571428571
58896,54.1471698113208
58660,65.6666666666667
58803,50
58537,30
58566,33
58540,79.3333333333333
58541,6
58624,118
58542,68
58671,61.8
58545,57
58546,48
58548,21
58626,36.1538461538462
58549,34.5
58550,66
58595,40.6428571428572
58551,44
58576,51.25
58556,25
58557,35
58598,75
58558,75
58559,62
58562,35
58563,49
58564,69
58565,42
58968,43.021645021645
58664,89.5344827586207
58569,45
58570,23
58710,34.296875
58661,31
58571,14
58572,8
58573,7
58574,66
58575,70
58597,66.25
58599,0
58577,92
58602,42.7777777777778
58579,36
58580,36
58581,69
58582,69
58662,68.4529914529915
58583,69
58585,37
58586,66
58587,41
58588,84
58589,65
58663,39.7
58590,29
58591,82
58709,29.3285714285714
58592,29
58831,39.7329545454546
58594,66
58675,63.6046511627907
58596,35
58600,25
58726,47.7142857142857
58604,40
58605,45
58698,63.4583333333333
58815,42.1073170731707
58606,86
58816,62.3559322033898
58607,48
58609,26
58610,36
58611,29
58849,81.16
58612,44
58625,44
58614,54
58667,74.2631578947368
58615,80
58616,71.6
58665,81.5714285714286
58617,26
58631,36.4
58618,75
58619,75
58621,66
58622,50
58623,50
58678,65.4285714285714
58627,48
58628,19
58629,75
58630,36
58743,47.96
58633,64.5
58634,25
58636,35
58637,41
59190,147.337552742616
58638,69
58639,48
58640,67
59116,67
58641,50
58642,38
58643,84
58804,92.3333333333333
58673,26
58810,40.9620253164557
58644,46
58645,20
58741,54.6818181818182
58646,80
58647,84
58668,84
58648,48
58814,48
58669,67
58649,50
58650,26
58737,73.1627906976744
58670,61
58682,32.6666666666667
58672,74
58674,36
58651,38
58652,63
58957,42.144578313253
58653,22
58654,38.5
58655,48.5
58690,55
58656,46
58657,27
58714,105
58677,47
58733,59
58701,66
58679,45
58680,39.8333333333333
58681,93
58683,20
58684,105
58685,51
58686,52
58687,26
58868,17
58688,36.8
58757,70.5384615384615
58689,60
58805,77.8356164383562
58691,12
58692,54
58693,27
58694,111
58929,39.1666666666667
58695,55
58696,33
58697,67
58699,67
58700,59
58702,50
58703,39
58721,47
58704,34
58705,61
58706,65.5
58708,52
58722,62.3333333333333
58966,36.2820512820513
58723,32
58811,40.1758241758242
58711,34.3333333333333
58712,36
58857,39.5
58713,12
58715,105
58716,52
58843,80.2413793103448
58717,84
58718,33
58719,49
58852,25.3414634146341
58824,46.4324324324324
58724,41
58725,89
58727,52
58728,55
58729,69
58730,69
58828,67
58778,67
58732,63
58734,66
58735,41
58736,44
58809,63.5555555555556
58738,108.333333333333
58806,45.5555555555556
58739,28
58740,28
58742,34
58744,42
58745,88
58746,0
58747,43
58818,65
58748,55
58749,57
58750,57
58751,69
58813,69
58752,67
58753,67
58754,47
58807,36
58869,38.8918918918919
58756,51.7
58758,30
58759,46
58760,42
58761,88
58762,55
58808,55
58763,55
58764,57
58765,69
58766,67
58767,40
58768,29
58958,54.4814814814815
58769,35
58770,23.5
58771,48
58772,46
58812,18.6
59001,51.621052631579
58773,65
58774,55
58775,52
58776,53
58846,57
58866,60
58820,70.0821917808219
58779,80
58780,29
58781,63
58782,67
58823,33.5
59280,32.9337016574586
58783,34
58817,34.3636363636364
58784,27
58785,39.5
58786,93
58787,42
58788,114
58801,49
58789,20
58790,55
58791,69
59833,44.8884565499352
58792,53
60456,61.0809248554913
58959,80
58821,69.8333333333333
58822,47
58793,52
58794,30
58795,44
58796,72
58797,49
58798,74
58799,25
58800,93
58825,55
58826,69
58845,53
58827,53
58829,67
58830,36
58960,34.2666666666667
58832,49
58833,69
58834,74
58835,36.6666666666667
58836,40
58854,31
58874,40
58837,112
58838,54
58839,114
58840,28
58841,51
59318,35.6313559322034
58883,64.2857142857143
58842,71
58862,76.3333333333333
58844,69
59752,61.6938461538462
58847,53
58848,70
58850,67
58851,1
58853,40
58893,38.7826086956522
58855,103
58903,153
58961,74.8518518518519
58856,58
60001,51.6235294117647
58858,54
58859,42
58860,56
58861,31
59175,36.2268041237113
58863,67
58864,67
58865,57
59306,26
58867,38
58888,38
59801,66.3636363636364
58964,55.72
58962,43.4615384615385
58970,36.2857142857143
58870,67
58871,67
58872,38
58873,32
58875,112
58876,65
58877,69
58878,86
58879,53
58880,54
58881,34
58882,56
58963,0
59049,61.5151515151515
58908,60
59003,87.2380952380953
58885,59
59117,38
58886,36
58887,57
58889,43.0909090909091
58890,36
58891,36
59118,27.1359223300971
58921,20
58892,56
58894,58
58965,45
58895,43
58928,31.1538461538462
58897,64
59286,25.6436781609195
59035,57
59137,53.1875
58898,50.6666666666667
59645,56.237037037037
58899,67
58900,21
58901,37.1428571428572
58902,32
58967,34.2222222222222
58904,34
58905,60
59133,70.3155080213904
58906,21
58907,35
58909,45
58910,46
58911,64
58912,64
58913,60
58914,58
58977,271
58915,67
58931,33
58916,48
58917,57
58918,57
59034,57
58919,26
58920,58
59458,36.3451612903226
58969,36
58922,43
58923,69
58924,69
58999,61.5454545454546
58925,43
58926,172
58927,59
58930,35
59122,43.2884615384615
58932,48
58933,26
58934,26
58935,11
58936,108
59013,45.96
59126,40.9305555555556
58937,64
58938,45
58939,69
59213,53.0405405405405
58940,90
58941,19
58974,37
58942,40
58943,92
58980,67
58944,74
58971,50
58945,38
58972,34
58946,62
59057,57.6666666666667
58947,31
58948,46
58949,7
58950,64
58951,71
58952,69
59159,37
58973,66
59067,54.4545454545455
58953,209
58954,59
59029,59
58955,59
58956,49.5
58975,50
58976,35
59070,57
58978,72.5
58979,85.6666666666667
58981,33
58982,57
59177,73.890625
58983,26
58984,26
59330,40.4945054945055
58985,37
58986,42
58987,108
58989,77
58990,35
58991,19
59015,21.0909090909091
58992,33
58993,48
58994,33
58995,30
58996,69
58997,69
58998,65
59047,48
59105,64.3076923076923
59000,209
59052,28
59002,54
59004,60.8571428571429
59005,57
59006,26
59007,47
59008,88
59009,56
59011,77
59012,35
59646,38.0225563909774
59014,20
59016,17
59130,35.7719298245614
59017,18
59018,33
59019,34
59020,30
59021,55
59022,65
59023,81
59064,83.8333333333333
59024,45
59025,48
59026,40
59027,57
59028,30
59048,0
59030,33.6666666666667
59031,26
59032,93
59120,75.25
59033,57
59036,26
59121,53
59963,91.7151515151515
59124,60.1267605633803
59279,59.7358490566038
59037,115
59038,36
59119,28
59039,20
59040,24
59041,3
59042,3
59078,34
59043,34
59044,101
59045,81
59046,93
59050,59
59051,56
59162,39.3623188405797
59053,92.5
59499,134.403076923077
59054,55
59055,56
59056,26
59090,62
59138,72.6666666666667
59257,57.6263736263736
59058,59
59059,29
59060,40.4
59061,31.8571428571429
59062,10
59063,81
59065,60.5
59066,30
59068,35
59069,68
59229,52.1176470588235
59071,79
59072,57
59073,26
59074,66
59151,71.2432432432432
59075,48
59076,24
59077,31
59079,36.3333333333333
59080,38
59081,115
59082,69
59083,88
59132,90.5714285714286
59104,33
59084,44
59128,69.71875
59085,56
59086,35
59087,133
59123,87.25
59088,55
59089,43
59148,57.2857142857143
59452,48.5531135531136
59456,61.7883211678832
59181,48.125
59091,33
59096,28
59141,29
59125,31.5714285714286
59142,28.1111111111111
59127,32.8
59092,93
59093,36
59094,62
59095,62
59097,33
59391,33.953488372093
59131,30.8
59098,107
59099,115
59100,115
59143,35
59101,1
59102,93
59113,80.75
59103,78
59161,45
59134,39.7142857142857
59135,88
59106,50
59195,47.6470588235294
59107,41
59287,20
59136,30.25
59150,31
59108,67
59109,67
59139,79.5
59140,69
59110,35
59111,27
59284,42.2045454545455
59154,112.333333333333
59112,115
59144,109
59114,44
59163,68
59115,46
59145,46
59146,67
59147,67
59149,36
59372,74.7254901960784
59455,58.6421052631579
59289,36.2155172413793
59152,42.5
59153,29
59207,51.6666666666667
59155,71
59156,93
59157,109
59158,109
59281,48
59160,34
59164,68
59191,127
59165,32
59166,38
59167,50.5
59168,43.75
59169,35
59170,33
59171,45
59454,46.1811023622047
59172,109
59173,64
59211,96.75
59174,45
59176,43.8846153846154
59199,64
59178,58.6666666666667
59282,44.4901960784314
59179,42
59180,45.2
59182,16
59183,39
59184,78
59185,78
59186,64
59210,62
59187,45
59188,57
59189,68
59192,63
59193,45
59194,67
59196,37
59197,26
59198,39
59200,42
59201,52
59202,42
59453,74.7831325301205
59203,23
59204,78
59205,21
59206,31
59290,37.68
59296,42.6363636363636
59208,50.6923076923077
59209,7
59212,61
59214,57
59232,59
59463,59
59215,52
59285,67
59254,53.9565217391304
59235,53
59216,37
59217,41
59283,55.05
59218,52
59288,84.952380952381
59219,43
59459,45.1666666666667
59220,31
59221,21
59222,31
59223,38
59224,40
59225,36
59226,35
59227,78
59228,40
59230,57
59319,57
59247,43
59231,36
59251,88
59233,46
59234,62
59369,51.1891891891892
59236,53
59237,41
59351,63.3333333333333
59238,22
59239,43
59240,42
59241,66
59256,55
59242,35
59243,29
59317,63
59291,78
59244,71
59245,131
59246,40
59248,36
59249,55
59250,39
59252,46
59253,63
59349,61.3589743589744
59270,66.2857142857143
59255,37
59307,57
59429,29.4782608695652
59310,54
59331,40.6666666666667
59332,35.75
59258,52
59259,37
59260,84
59261,31
59262,33
59263,30
59264,104
59265,105
59266,105
59267,71
59322,66.5454545454546
59268,47
59269,32
59348,45
59292,47
59271,62
59293,82.75
59303,73.8421052631579
59272,64
59273,83
59294,47
59274,38
59311,29.75
59275,50
59295,42
59276,38
59277,84
59278,104
59338,72.4444444444444
59398,47.2222222222222
59320,39.2941176470588
59297,48
59298,35
59299,71
59300,63.6666666666667
59301,88
59302,81.1818181818182
59304,37
59305,56
59472,44.8809523809524
59308,64
59309,83
59312,28
59460,31.1518987341772
59313,84
59314,84
59315,65
59316,80
59339,74.375
59469,26.4615384615385
59321,144
59323,47
59324,42
59325,62
59326,59
59327,87.1304347826087
59328,37
59329,26
59390,63.5714285714286
59355,84
59333,75
59334,82
59335,1
59336,92
59337,92
59340,61
59534,35.7796610169492
59341,35
59342,144
59343,71
59344,57
59345,47
59346,40
59347,45
59350,61.6666666666667
59352,83
59353,50
59354,36
59552,44.2307692307692
59356,80
59392,79.9333333333333
59357,38
59358,53
59359,42
59360,2
59415,58.6666666666667
59361,57.6
59362,90
59380,74
59363,42
59561,52.0655737704918
59364,85.4
59365,40
59366,52
59367,67
59368,65
59370,34
59371,52
59653,38.6666666666667
59410,137
59457,46.4285714285714
59373,35
59526,40.5161290322581
59374,39
59375,40
59376,48
59377,65
59378,35.25
59379,92
59381,76
59402,40
59382,32
59500,35.6153846153846
59383,52
59384,45
59385,67
59386,37
59405,46
59387,34
59388,52
59389,22
59522,71
59649,48.3132530120482
59411,35
59393,5
59394,85
59417,93
59395,110
59396,76
59467,82.764705882353
59397,74
59468,51.6774193548387
59399,42
59400,0
59401,27
59422,121.333333333333
59464,45
59403,61.6666666666667
59404,53
59406,34
59407,36
59408,22
59409,42
59647,72.5818181818182
59412,35
59413,44
60052,64.3967741935484
59414,40
59416,6
59418,106
59419,60
59420,46
59461,75
59439,68.25
59512,42.7857142857143
59462,40.6666666666667
59421,63
59661,36.3035714285714
59671,45
59423,35
59424,67
59425,88
59426,88
59427,79
59471,79.1904761904762
59503,42.9464285714286
59428,31
59430,42
59431,42
59432,42
59446,137
59433,0
59434,44
59651,51.9076923076923
59490,27.0555555555556
59435,6
59436,6
59648,57.3823529411765
59465,93
59437,7
59438,46
59466,98
59479,69.0555555555556
59440,27
59630,35.4367816091954
59563,54
59441,218
59442,52
59806,61.8303571428572
59470,67
59443,41
59444,45
59483,71
59445,40
59838,70.0461538461538
59473,38.4
59447,137
59448,41
59449,35
59474,35
59475,55
59450,82
59488,82
59476,38.4
59451,76
59477,20.5
59793,70.0588235294118
59478,33
59582,33.48
59738,42.5079365079365
59497,63
59796,72.5277777777778
59538,35
59480,26.5
59657,46.3050847457627
59481,52
59482,88
59484,114
59485,99
59486,64
59487,36
59506,35
59489,40
59491,59
59492,94.3333333333333
59667,75.1707317073171
59493,69.1428571428572
59511,45
59494,57
59495,35
59496,28
59513,49
59498,63
59518,51
59501,63
59502,79
59504,36
59505,42
59525,99
59794,68.7142857142857
59551,64
59507,99
59508,2
59509,93
59510,73.5
59514,57
59515,53
59516,29
59517,45
59652,28
59519,37
59520,36
59545,36.4285714285714
59521,42
59523,71
59524,71
59527,36
59528,48.3157894736842
59529,33
59654,39.1290322580645
59530,54
59531,48.5
59532,57
59805,47.5263157894737
59533,30.3333333333333
59535,30
59536,52
59537,56.5
59539,51
59540,51
59541,63
59542,67
59543,79
59544,37
59546,42
59547,58
59548,28.1666666666667
59549,6
59550,108
59650,78.05
59553,20
59554,84
59555,29
59556,72.5
59557,59
59602,63.4
59558,63
59559,47
59560,57
59627,27
59583,28
59562,49
59564,63
59565,37
59566,40
59567,29
59568,61
59569,51
59570,51
59571,37
59614,32
59572,111
59573,25
59594,64
59617,35.5
59601,9
59574,91.25
59575,93
59576,85
59577,47.6
59578,70
59603,63
59579,63
59580,57
59655,35.2857142857143
59581,0
59631,45
59584,40
59585,51
59586,88
59587,80.3333333333333
59588,81
59589,37
59590,37
59591,53
59592,47.5
59593,108
59595,64
59693,64
59596,36.25
59597,43.5
59598,77
59599,68
59621,73
59600,14
59761,64.575
59604,52
59605,57
59606,43
59607,27
59629,0
59659,31.6282051282051
59608,30
