PolyID,MeanSite
52043,32
52044,31
52045,17
52075,33.3846153846154
52046,6
52047,4
52112,7.71428571428571
52533,10.3172413793103
52398,26.9068322981367
52402,47.9915254237288
52165,39.1794871794872
52049,43
52050,18
52051,15
52052,51.5
52053,47
52054,49
52127,59.4347826086957
52057,31
52058,29.5
52079,17
52059,18
52060,17
52080,43.6666666666667
52081,6.25
52093,4.66666666666667
52061,4
52062,52
52063,38
52098,18.8333333333333
52137,56.7272727272727
52064,47
52104,47.6666666666667
52085,26
52086,31
52065,55
52142,16.36
52260,23
52088,40
52232,23.3170731707317
52089,17.3333333333333
52090,18
52091,18
52092,15.5
52094,40
52096,10.5
52097,42
52237,10.4
52099,32.0869565217391
52271,11.4285714285714
52101,8
52102,51
52103,56.1428571428572
52174,47.3888888888889
52105,64
52125,59.4
52106,69.3333333333333
52126,65.8333333333333
52107,56
52108,17
52109,5.75
52110,4
52111,9
52113,10
52114,12
52115,49.5
52116,41
52117,14
52151,60.5
52118,64
52119,64
52121,60
52123,23.75
52124,45
52128,56
52131,14
52132,17
52133,18
52134,18
52236,7.5
52135,8
52256,6.1304347826087
52136,31
52502,46.3118279569893
52330,16.8928571428571
52439,40.8041237113402
52240,12.0769230769231
52270,10.5909090909091
52138,44
52196,52
52154,56
52139,56
52140,43
52141,54.25
52298,43.1481481481482
52143,30
52144,32.25
52479,18.4512195121951
52145,7
52147,16
52208,7.53846153846154
52162,25.1538461538462
52148,5
52149,34
52150,17
52243,8.80392156862745
52152,59.4285714285714
52153,57.8333333333333
52155,47
52156,55
52383,54.5
52157,49
52719,42.9400479616307
52158,4
52244,52.2142857142857
52159,20
52160,23
52254,10.2142857142857
52161,10
52183,4.55555555555556
52239,3.26315789473684
52163,27
52164,4
52251,7.8421052631579
52166,37
52167,18
52241,62.4615384615385
52168,33
52191,22.75
52169,40
52170,39.1428571428571
52275,51.0714285714286
52171,50
52172,53
52173,60
52175,57
52248,40.0833333333333
52176,45
52177,56
52178,51
52179,5
52569,9.48235294117647
52477,33.7368421052632
52180,58
52181,45
52245,28.6666666666667
52253,25.9444444444444
52182,7.5
52249,49.4
52211,5.33333333333333
52185,31
52212,37.6666666666667
52186,34
52187,32
52188,38
52308,9.42105263157895
52190,54
52192,12
52417,14.0595238095238
52193,29
52195,40
52292,46.75
52277,52.84
52197,58
52198,48
52199,45
52200,58
52201,39
52202,48.4285714285714
52451,28.4716981132076
52203,14
52204,19
52205,22
52206,10
52207,6
52262,7.33333333333333
52209,34
52210,45
52250,12.3333333333333
52412,10.2535211267606
52213,33
52413,24.4047619047619
52711,24.3565217391304
52252,46.875
52214,11.8
52215,41
52216,55
52217,52
52218,58
52219,27
52887,5.1025641025641
52255,9.6
52512,4.07352941176471
52220,2
52221,25
52222,36
52281,10.1818181818182
52223,11
52224,39
52225,28
52226,7
52257,15.6666666666667
52227,58
52228,66
52276,54
52229,53
52321,50.4
52230,49
52231,53
52258,52
52259,59.5
52261,26.6666666666667
52263,2
52264,17
52265,25
52266,20
52267,20
52268,6
52269,41.5476190476191
52272,8
52335,6.66666666666667
52399,32.1034482758621
52273,64.4545454545455
52274,45.5
52766,47.3609022556391
52322,51.625
52352,45.5833333333333
52573,11.7131782945736
52278,34.6666666666667
52279,20
52280,52.5
52282,40
52284,36
52307,41.8333333333333
52285,12
52286,27
52414,29.5
52287,5.71428571428571
52288,10
52289,48.5
52332,42.6
52314,6.33333333333333
52290,9
52291,9
52845,38.6538461538462
52293,49
52294,54.6666666666667
52295,49.1538461538462
52296,43
52297,47
52323,48.0833333333333
52299,20.5
52300,22.75
52301,31.3333333333333
52302,23
52303,32.5
52304,23
52343,17.5714285714286
52305,11
52306,32
52404,10.8732394366197
52553,14.1584158415842
52309,29
52310,38
52311,10.5
52312,10
52313,49.9
52363,28.4545454545455
52315,10
52316,15
52317,43
52318,44
52319,69
52320,56
52324,21
52325,61.875
52326,18
52327,51
52757,12.2865497076023
52328,9
52360,5.5
52406,32.2222222222222
52329,50
52347,36
52407,46
52517,11.6909090909091
52422,54.8666666666667
52331,9
52333,37
52577,13.8965517241379
52334,12.6666666666667
52336,10
52337,12
52424,13.8095238095238
52442,50.9333333333333
52443,58.75
52378,53.8
52338,37
52339,43
52340,52
52409,36.9428571428571
52452,27.7454545454546
52341,61
52342,19
52344,8
52345,8.5
52403,8.42857142857143
52668,7.54301075268817
52346,47
53554,41.0071090047393
52348,41
52415,62.75
52349,54.5
52364,54.875
52350,53
52351,68.6666666666667
52365,58.3333333333333
52353,17
52405,18.7777777777778
52354,6
52355,3
52459,21.2333333333333
52356,12
52357,8
52358,8.16666666666667
52359,10.3333333333333
52361,8
52416,32.3055555555556
52362,9
52470,57.7857142857143
52637,45.8655462184874
52366,53
52367,54
52368,58
52494,55.1538461538462
52410,28.25
52411,5
52369,73
52370,20
52371,25
52460,31.8461538461539
52372,43.5
52373,31
52374,37.5
52375,17.5
52376,69
52377,64
52379,55.5
52380,53.5
52381,54
52382,55
52507,51.5925925925926
52418,46.25
52509,48.7
52419,19.5
52384,13
52453,17.625
52385,34
52386,3
52387,13
52420,13.5
52388,5
52389,14
52390,19
52841,4.01010101010101
52391,7
52421,37.6666666666667
52392,37
52393,45
52423,11.5
52394,53
52447,57.7142857142857
52395,55
52448,55
52425,59.6666666666667
52426,57.7272727272727
52427,74.3
52396,72
52581,42.4583333333333
52397,43
52428,28
52429,8
52430,5.84615384615385
52431,65
52432,27
52433,14
52434,6.125
52435,5.75
53013,15.841961852861
52436,45
52437,29
52438,23
52464,18
52440,37
52441,38
52444,73
52445,71
52446,64.6666666666667
52473,62.8275862068966
52449,43
52450,41.1666666666667
52454,24
52751,29.6575342465753
52455,3
52456,44
52457,61
52626,73.9565217391304
52458,77
52481,13
52498,22.3846153846154
52483,8.2
52485,6
52461,43
52462,40
52463,34.5
52465,13
52487,8.33333333333333
52536,27.3333333333333
52571,47.1081081081081
52538,36.0652173913044
52466,45
52467,31
52468,43.75
52469,74
52471,57
52493,61.75
52542,33
52560,62.421052631579
52472,44.4
52474,54.5
52475,37.5
52476,28
52478,28.2727272727273
52572,20.2333333333333
52480,31.5
52482,14
52484,5
52486,21
52576,20.9
52488,5.5
52489,39
52490,53
52491,68
52492,66.5
52595,49.8333333333333
52678,61.6951219512195
52620,14.7647058823529
52495,7
52496,3
52497,55.75
52528,9.9
52499,6
52500,6
52501,6
52760,48.4117647058824
52503,32
52504,57.5
52505,60
52506,65.1666666666667
52508,50
52510,42
52511,28
52574,29.8888888888889
52575,17.375
52513,26.6666666666667
52514,24
52548,22
52602,28.75
52649,6.91304347826087
52515,9
52823,7.4527027027027
52606,8.92307692307692
52516,37
52519,57.5
52520,52
52521,56
52522,62
52578,61
52523,48
52524,55
52579,17.1666666666667
52525,27
52526,38.75
52527,23
52604,31
52529,10
52530,23
52531,18.5
52532,13
52534,42.8333333333333
52535,40
52537,29
52539,36.3333333333333
52540,37
52555,5.33333333333333
52541,56
52543,70
52544,55
52561,55.5
52545,52
52580,66.4285714285714
52582,31.3
52584,25.875
52546,22
52625,3.54545454545455
52585,4.25
52547,59
52549,31
52550,22
52630,5.1
52609,44.2380952380952
52551,39
52552,38
52554,27
52556,7
52557,46
52715,48.6438356164384
52558,55
52559,59
52618,45.5
52583,53
52562,48.5
52563,42
52564,6
52586,3
52565,23
52587,60.5
52588,45
52566,28
52567,11
52589,10.3333333333333
52590,31.0869565217391
52592,12.6666666666667
52593,28.3333333333333
52616,30.3529411764706
52594,38.5
52846,53.9587628865979
52596,55.6666666666667
52832,47.1111111111111
52597,53.25
52877,47.9513888888889
52598,47.375
52599,34.3333333333333
52568,53
52600,13
52623,27.5
52601,22
52752,35.3214285714286
52603,26
52605,14.1666666666667
52607,5.36363636363636
52608,6.25
52610,37
52611,33.9090909090909
52612,13
52613,28
52614,16
52635,8.375
52615,8
52617,51.6666666666667
52638,55.8
52718,46.4193548387097
52619,20.375
52659,21.6
52621,25
52622,32
52624,12
52627,77
52971,52.8888888888889
52628,15
52629,3
52631,46
52632,38
52633,42
52634,12.5
52693,9.38461538461539
52636,8.5
52694,20.6666666666667
52675,19.9821428571429
52656,63.875
53014,59.2783018867925
52639,36
52640,56.8333333333333
52641,19
52642,19
52643,12.5
52755,3.40909090909091
52644,75
52645,31
52646,29.5
52647,14
52756,32.6
52648,14
52650,6
52651,23.3888888888889
52652,46
52653,42
52753,38.8888888888889
52855,12.8181818181818
52654,38
52655,8
52676,33
52657,40
52680,67
52700,53
52658,47
52767,49.2
52660,18
52661,26.5
52662,35.5
52663,28
52754,21.25
52664,11.5
52665,13
52763,27.8636363636364
52666,14
52667,9.81818181818182
52744,3
52669,6
52670,37
52671,41
52710,36.75
52690,11
52921,18.25
52672,42
52673,37.125
52674,9
52695,33.3
52696,43.3
52677,49
52773,54.6129032258065
52679,58
52681,48
52682,24.5
52759,25.4615384615385
52704,16.6666666666667
52683,31
52684,6
52685,32
52686,9.66666666666667
52687,6
52688,7
52707,6.88888888888889
52758,45.3888888888889
52689,45.5
52691,22
52692,37.2
52762,27.9333333333333
52697,51
52698,51
52699,55
52731,55.3333333333333
52701,45
52702,27
52703,33.5555555555556
52776,26.4666666666667
52705,9
52706,5.5
52708,36
52709,27.5
52761,62
52712,22
52713,41
52714,39.5
52793,50.8333333333333
52716,49
52717,43.3333333333333
52816,56.1428571428572
52774,40.9090909090909
52720,17
52721,27
52798,20.2727272727273
52722,3
52723,13
52764,10.875
52724,7
52725,38
52770,59.3
52726,11
52765,28.5555555555556
52788,43
52727,6.5
52813,45.2307692307692
52728,36
52729,53
52730,61
52732,59
52733,40
52734,39
52735,43.6666666666667
52736,21
52737,35
52738,29
52778,3.15
52739,33
52740,12
52741,29
52742,3
52743,11
52745,48
52768,36.5
52746,34
52769,40
52747,41
52748,13
52771,39.3333333333333
52749,57
52750,49
52849,36.6111111111111
52775,31.5
52777,27
52779,18
52780,33.5
52781,38
52782,37
52783,14
52784,3
52785,9
52786,4
52787,11.5
52844,8.45
52809,13.6
52830,53.0714285714286
52789,41
52790,6
52791,6
52792,54
52794,62
52795,31
52834,49.1333333333333
52836,48.2
52797,27
52799,17
52800,31
52801,41
52802,44
52822,39.25
52803,14
52804,14
52917,6.68478260869565
52805,3
52806,23
52807,37
52808,16
53070,7.94915254237288
52810,7
52888,8.54545454545455
52811,5
52812,5.5
52814,60
52815,67.5
52817,32
52818,19.3333333333333
52819,27
52820,44
52821,53.3333333333333
52889,15.7407407407407
52824,22.5
52825,44.6666666666667
52896,48.12
52826,16
52827,10
53056,17.9945355191257
52828,39
52829,5
52831,11
52833,46.25
52835,59.3333333333333
52907,56.3265306122449
52870,44.8333333333333
52968,51.5074626865672
52837,23.8571428571429
52838,27.2857142857143
52933,2.9622641509434
52839,27
52851,56.4
52852,42.2727272727273
52840,17
53007,22.8
52893,7.57142857142857
52891,6.94117647058824
52842,4.5
52843,47
53125,15.716814159292
52890,12.1851851851852
52946,20.4137931034483
52898,64.5833333333333
52847,48.6
52848,37
53251,20.2738095238095
52850,30
52853,3
52854,14
52871,46.7142857142857
52918,37.5555555555556
52856,9
52857,60.3333333333333
52858,32.5
52859,67.6666666666667
52860,45.4
52861,34
52892,26.3333333333333
52862,22
52863,26.3333333333333
52911,28.1041666666667
52938,8.45454545454546
52895,18.8571428571429
52864,43
52865,38
52866,12
52874,31.5
52867,54
52897,53.2857142857143
52894,41.75
52868,65
53031,11.4
52915,26.2222222222222
52906,19.1052631578947
52869,53
52903,16.625
52880,12.3333333333333
52872,40
52873,41
52875,58
52905,61
52876,6
52878,30
52899,23
52900,18.375
52901,3
52879,60.5
52902,27.6666666666667
52904,23.5
53385,37.2282608695652
52881,20
52882,41
52913,41.6666666666667
52883,7
52884,61
52885,52
52886,15
53061,43.0204081632653
53017,7.22727272727273
52908,31.5
52909,3
52910,65
52937,33.4827586206897
52912,15
53008,45.6
52939,46
53279,42.4254143646409
52919,40.1666666666667
53126,50.7518248175183
52914,54
52916,51.6666666666667
53033,80.12
52948,8.8125
52920,36.5
52966,5
52922,45
52923,41.2857142857143
52924,54.1111111111111
52925,58
52926,55
52927,8
52928,30
52929,34
52930,33
52931,60
52932,87.25
52982,77.5384615384615
53011,25.71875
52934,52
52935,41
52936,27
52940,38.75
52941,36.5
52942,6.125
52943,27
52944,34
52945,13.875
52947,54.5
52949,30
53010,26.5434782608696
52950,35.3333333333333
52951,24
52952,3
52953,3.5
53124,6.35294117647059
53145,8.35616438356164
53022,10.3181818181818
53016,8.45945945945946
52954,47
52955,12.5
52956,38
53023,44.3684210526316
52957,60
52958,53.5
53024,16.3684210526316
52959,7
52960,32
53009,53.7777777777778
52961,3
52962,2
53012,3.1304347826087
52963,7.5
52964,14
52965,17
52967,43
52980,24.8
52981,6.66666666666667
52995,21.875
52969,29
52970,2.33333333333333
53020,40.9411764705882
53015,6.85714285714286
52972,29
53021,6.05555555555556
52973,5.33333333333333
52974,7
52975,16
53018,8.45454545454546
52991,6
52976,42
52977,41
52978,9
52979,47
53025,25.2941176470588
53258,40.1019108280255
52983,35
52984,7
53051,21.6666666666667
52985,39.4
52986,17
52987,29
52988,6
52989,8
52990,18
53463,9.98159509202454
52992,57
52993,51
52994,57.3333333333333
53128,18.4285714285714
52996,22
52997,7
52998,33
52999,27
53000,23
53019,36.5
53028,19.6666666666667
53029,28.7142857142857
53001,6
53046,51.2857142857143
53047,55.8181818181818
53002,57
53003,9
53004,19
53005,26
53006,36
53259,68.036036036036
53026,7
53027,33
53237,8.18571428571429
53311,4.28915662650602
53090,10.46875
53030,6
53068,29.2631578947368
53081,37.2857142857143
53032,15
53287,16.6621621621622
53034,81
53096,45.4393939393939
53035,7
53036,24
53037,24
53038,28.5
53053,34.8333333333333
53039,4.96428571428571
53040,7
53041,7
53042,6
53135,5.05555555555556
53043,37.6666666666667
53044,16.1428571428571
53045,62
53048,6
53072,22.2
53073,15.9333333333333
53106,50.4375
53049,72
53050,75
53052,24
53065,24.9230769230769
53054,39.8333333333333
53055,46.8461538461539
53668,29.5295404814004
53201,11.4347826086957
53057,32
53058,13
53059,5
53060,68.8888888888889
53074,11
53062,20
53063,21
53064,13.5
53066,19
53077,21.4
53067,20
53403,8.63865546218487
53069,39
53150,10.7373737373737
53130,45.7045454545455
53071,50.25
53173,41.8285714285714
53075,28.75
53263,4.82142857142857
53076,24
53078,20
53079,6
53080,46
53082,19
53083,11
53155,18.3125
53084,78
53127,32.3333333333333
53085,25.6666666666667
53086,21.75
53087,27.75
53088,43
53089,4.5
53091,10
53102,53.8
53092,57
53093,38.6666666666667
53094,11
53107,38.2
53095,84
53097,34
53110,17.5
53111,29.6666666666667
53142,9.14285714285714
53098,10
53099,10
53168,29.7027027027027
53100,11
53212,11.6578947368421
53101,16
53131,41.7272727272727
53132,15.2
53174,55
53137,21.8333333333333
53103,19
53104,24
53105,18
53158,43.8
53108,30
53109,23
53112,20
53113,40
53114,7
53133,4.6
53165,8
53134,14.1666666666667
53115,11
53116,53
53149,5.59375
53117,11
53136,13
53169,12.8333333333333
53118,11
53153,66.1666666666667
53119,14.5
53120,21
53121,62
53122,32
53123,41
53138,26
53271,22.5194805194805
53139,20.5
53140,31
53141,24
53180,7.64285714285714
53143,18
53144,10
53163,3.75
53146,12
53147,20
53254,21.7424242424242
53148,43.25
53255,29.9705882352941
53151,37
53152,53
53154,28
53170,36
53175,11.8
53156,30.25
53157,35
53252,25.6176470588235
53159,38
53160,14
53178,20.2
53309,19.9047619047619
53161,32
53162,8
53253,5.64705882352941
53164,5.5
53209,12.2352941176471
53166,13.6666666666667
53167,61
53171,38
53172,22.6
53176,14
53205,28.1428571428571
53177,25
53386,21.1081081081081
53179,25
53194,33.1428571428572
53181,20
53182,15
53256,17
53183,6.75
53184,5
53185,6
53420,7.75280898876405
53186,18
53187,38
53188,62
53197,35.0714285714286
53678,29.6904441453567
53257,40.0833333333333
53189,41
53199,40.8095238095238
53202,15.6428571428571
53300,13.1875
53190,15.75
53191,30
53192,15
53193,16.9230769230769
53195,6
53345,8.89473684210526
53196,15
53198,50
53200,32
53216,6.80952380952381
53203,27.5
53204,52
53268,10.24
53206,30
53231,32.4285714285714
53207,39
53329,10.1034482758621
53208,9
53210,52
53211,45
53213,28
53355,16.3695652173913
53214,10.5
53493,13.2352941176471
53215,35
53227,10.75
53217,63
53218,44
53219,6
53220,22.5
53221,31.5
53222,36.5
53223,30
53224,18
53225,42.75
53226,41
53266,10.0952380952381
53228,33
53229,25.5
53230,24
53232,28
53233,3
53234,6
53289,3.23076923076923
53235,31
53236,25.6666666666667
53238,6
53239,43
53240,53
53461,53.2439024390244
53336,42.2121212121212
53469,26.3939393939394
53261,12.6666666666667
53241,10
53262,14.6666666666667
53269,23.9090909090909
53270,24.5
53242,27
53243,4
53244,21
53245,8
53418,7.76923076923077
53246,8
53264,45.5
53247,48
53282,13
53422,39.3870967741936
53575,38.9810126582278
53265,66.5
53248,77
53298,59.9166666666667
53249,11
53267,13.5357142857143
53301,8.6
53250,83
53272,4.25
53273,3
53274,17
53275,21
53276,30
53277,21
53308,13.5789473684211
53278,9
53293,8.5625
53295,44.6666666666667
53280,26
53281,32.3333333333333
53813,18.3078758949881
53283,50
53284,64
53353,43.75
53387,11.1071428571429
53285,10
53452,8.90721649484536
53338,20.3333333333333
53317,40.9166666666667
53286,7
53340,20.2857142857143
53321,56.44
53288,11
53290,3.25
53291,19
53307,19.75
53292,6
53294,48
53390,31.3
53331,33.6666666666667
53296,38
53313,29.3333333333333
53297,26
53998,21.9423459244533
53406,45.1739130434783
53299,10
53302,19
53303,20
53304,27.6666666666667
53388,20.0555555555556
53458,3.18867924528302
53305,3
53324,5.42857142857143
53306,27
53326,10.8
53310,7
53312,16
53361,7.7
53328,7
53571,51.7004405286344
53314,12
53315,8
53316,13
53318,19
53319,13
53320,14
53401,3.88461538461538
53322,5
53323,4
53325,12.25
53327,35
53504,10.0727272727273
53330,21
53348,36.1666666666667
53349,35.4285714285714
53352,49.5625
53332,25
53333,12
53435,44.8333333333333
53334,64.3333333333333
53335,65
53389,54
53512,5.6734693877551
53365,31.1
53337,11
53454,21.6666666666667
53339,17.5
53391,6.6875
53341,18
53342,18
53357,14.75
53343,3
53344,19.5
53346,14
53347,45
53350,52.5
53351,59
53354,47
53356,7
53358,39
53359,30
53360,8
53582,12.9375
53362,52
53363,22
53364,36
53396,66.8
53577,16.3362068965517
53392,44.7692307692308
53398,14.5714285714286
53393,16.4444444444444
53507,26.0204081632653
53366,6.66666666666667
53367,65.75
53368,74.3333333333333
53377,3
53369,35.2
53394,28.2222222222222
53370,6
53395,6.8
53404,6.66666666666667
53371,15.3333333333333
53450,45.0526315789474
53397,62
53372,11
53414,19.1875
53373,12
53399,16.4
53374,4
53400,7.5
53375,28
53376,49
53429,50.1224489795918
53402,2.72916666666667
53674,5.18433179723502
53378,9
53498,23.078431372549
53688,34.2941176470588
53379,22
53405,53.3333333333333
53380,15
53381,14
53382,53
53383,50
53407,42
53408,5.33333333333333
53384,24
53409,7
53410,21
53434,53.1538461538462
53411,10
53412,11.3333333333333
53413,51
53415,7.33333333333333
53416,31
53492,17.5769230769231
53417,18.3333333333333
53419,7
53421,22
53423,44
53437,49.5
53424,59
53425,28
53426,25
53427,12
53428,27
53430,32.4285714285714
53431,24
53432,22
53433,29
53436,43
53438,49
53439,9
53453,35.5263157894737
53440,22
53441,62
53442,18
53443,18
53444,24
53600,28.375
53445,3
53446,7.25
53447,26.1428571428571
53448,40
53449,66
53615,36.7307692307692
53496,47.8181818181818
53572,34.03125
53466,56.125
53451,8
53455,7.58333333333333
53456,43.6666666666667
53494,24.6
53497,21.8333333333333
53495,26.0952380952381
53457,3
53459,5.66666666666667
53460,26.4285714285714
53462,51
53464,47
53465,60
53467,50
53477,7
53468,22.5789473684211
53470,15.5
53471,15
53472,33
53473,22
53474,21
53475,3
53476,1.66666666666667
53606,12.9024390243902
53499,16.3636363636364
53500,69.8333333333333
53478,49
53479,8
53501,25.2
53480,26
53547,22.7894736842105
53481,3
53482,3
53502,3
53503,2
54018,17.3564954682779
53505,24.3488372093023
53483,23
53484,69
53536,54.2307692307692
53485,6
53557,10.0666666666667
53506,34.6
53522,62.7142857142857
53513,48.5333333333333
53486,50
53508,23.375
53699,25.2
53515,30
53601,25.6969696969697
53487,6
53488,12
53509,20.4285714285714
53489,36
53510,23.7777777777778
53511,64.6666666666667
53490,19
53491,14
53514,6.125
53576,3.375
53516,37
53517,11
53518,10
53519,34
53812,26.8918918918919
53520,33
53521,39.7
53523,24
53524,38.4615384615385
53551,5.73170731707317
53525,37.6666666666667
53526,24
53527,26
53528,30.1875
53542,39.5744680851064
53549,56.4285714285714
53529,32.8
53530,26
53531,14
53532,24
53533,25
53534,9
53535,47.5
53537,26
53538,22
53539,48
53573,2.15789473684211
53540,7.5
54003,35.302036199095
53574,16
53541,45
53550,21.0909090909091
53543,25
53544,13
53565,51.5
53545,22
53546,26.5
53552,7.6
53583,12.5625
53592,34.7241379310345
53548,47
53563,19.1428571428571
53566,27.125
53625,8
53553,23
53555,21
53556,62
53579,39.2857142857143
53570,19.7
53580,10.0526315789474
53620,10.1142857142857
53578,23.3333333333333
53558,11.5
53559,23
53560,6
53561,10
53602,13.3636363636364
53591,34.4444444444444
53562,23
53684,21.3611111111111
53564,13
53567,29
53581,24
53716,18.746835443038
53568,31
53569,17
53584,16.1666666666667
53673,9.3
53608,20.1666666666667
53585,19.3333333333333
53586,37
53587,37.625
53588,26.7142857142857
53810,6.375
53589,4
53675,33.1351351351351
53590,22
53689,39.7941176470588
53593,28.1818181818182
53594,66
53595,17
53610,30.6666666666667
53596,20.5
53611,16.5
53597,66
53792,57.1684210526316
53598,67
53599,44.1666666666667
53676,4.61363636363636
53690,38.6190476190476
53603,29
53718,28.6888888888889
53604,20
53605,22
53618,58.25
53695,62.7333333333333
53607,66.25
53619,15
53609,11
53612,37.1428571428572
53632,23.8888888888889
53613,2
53691,6.5625
53677,4.17647058823529
53681,23.04
53626,19.25
53614,34
53682,11.9130434782609
53811,25.64375
53616,21
53617,20
53707,30.4285714285714
53679,13.1818181818182
53621,31
53622,16
53623,34
53624,29
53808,24.5573770491803
53627,34
53634,31.25
53628,26
53629,53
53630,45
53647,54.1666666666667
53631,44
53638,12
53849,10.075
53680,37
53633,31.4
53635,37
53644,27.25
53659,49.8888888888889
53772,27.093023255814
53636,65.6666666666667
53646,28.5
53648,13
53809,13.1632653061225
53637,16
53639,27.6666666666667
53652,48.5714285714286
53640,2
53641,26
53701,31.1875
53642,2
53683,5.96428571428571
53643,33
53693,40.2666666666667
53959,35.5026315789474
53645,36
53720,12.8
53649,10.25
53650,13
53651,15
53685,42.8
53653,25
53761,32.5217391304348
53686,27
53654,3
53655,2
53687,8.38888888888889
53878,7.60869565217391
53656,18
53657,25
53658,17
53660,11
53661,24
53662,14
53696,24.1111111111111
53663,52
53828,20.952380952381
53702,21.0526315789474
53692,9.66666666666667
53664,19
53665,29
53666,27
53667,34
53694,40.8
53669,20
53710,25.9
53722,12.5
53670,13
53671,59
53697,55.0714285714286
53672,50
53698,2
53715,10.125
53700,30.6666666666667
53703,27
53704,36
53705,49.7692307692308
53706,17
53708,37
53709,19.5
53711,29
53712,19
53973,19.9393939393939
53713,64
53714,2
53817,15.8648648648649
53916,11.9884393063584
53717,25.125
53719,14
53721,8
53723,18.5
53724,62
53725,30
53726,32.5
53923,8.3
53750,7.71428571428571
53753,28.75
53727,41
53728,41
53729,14
53742,91
53730,92
53731,86
54021,5.36842105263158
53732,20
53733,7.5
53744,31
53734,23
53735,27.6666666666667
53736,2
53737,8
53738,12
53819,38.8533333333333
53739,44
53773,20.8571428571429
53775,12.1818181818182
53740,14
53741,66.5
53743,94
53780,46
53745,30.5
53746,29
53815,18.6071428571429
53747,2.5
53748,8
53915,8.36666666666667
53749,6
53751,7.5
53752,10
53754,22
53755,22
53756,11
53757,11
53758,39
53759,29
53814,27.8666666666667
53760,33
53762,4
53820,3.72727272727273
53763,2
53831,2
53764,8.5
53765,13.3333333333333
53766,7
53767,9
53768,10
53818,14.7692307692308
53769,34
53770,27
54011,36.1397849462366
54002,17.6484375
53771,35
53823,17.6521739130435
53774,17
53776,12
53777,11
53778,54
53779,50
53781,44.2857142857143
53782,23.5
53783,28.5
53784,26
53816,4
53785,6
53786,7
53787,43
53788,16
53872,15.8125
53789,21.5
53805,10.6666666666667
53790,94
53791,94
53793,24
53794,3
53795,4
53796,6
53797,5
53821,7.44444444444445
53798,9
53799,23.5
53800,7
53867,7
53801,28.6666666666667
53802,39
53822,39.952380952381
53803,30
53804,12
53824,20.5
53806,56
53825,55
53826,44.2727272727273
53807,45
53827,23
53829,5
53876,4.28571428571429
53830,2
53832,3
53843,5.19047619047619
53935,25.1621621621622
53917,24.3620689655172
53833,41
53846,17.375
53834,12
53835,11
53836,10
53874,56.8888888888889
53837,94
53865,41.7692307692308
53838,42
53852,41.9090909090909
53839,15
53840,3
53883,5.1
53841,11
53842,4.5
53844,35
53845,39
53861,36.5
53847,11
53848,11
53875,57
53850,43
53851,42
53853,57
53854,19
53855,35.5
53856,2
53857,5
53858,6
53859,17
53860,11.8
53919,28.3571428571429
53871,17.1111111111111
53873,8.2
53862,9.75
53863,11
53864,19.5
53929,13.4838709677419
53967,25.36
53866,2
53868,7
53869,35
53870,43
53893,47.5833333333333
53882,5.9
53877,6
53921,27.2083333333333
53879,29
53880,11
53881,7
53884,2
53885,29
53886,38
53887,38
53888,49
53928,28.5555555555556
53918,36.4285714285714
53889,5
53890,12
53891,9
53892,7
53904,76.0909090909091
53940,43.35
53894,58
53895,4
53896,16
54176,20.6649484536083
53897,45
53898,39
53899,6
53920,40.8
53900,30
53901,37
53902,30
53949,10.8571428571429
53903,5
53951,13.2666666666667
53930,14.75
53922,68.4
53932,42.6666666666667
53905,45.4
53943,17.741935483871
53906,21
53907,3
53924,11
53955,3.4
53925,6
53908,47
53909,41
53910,6
53926,11
53927,42.3636363636364
53911,41
53931,49
54112,68.5176151761518
53912,76
53913,51
53914,41
53933,24.5
53993,25.3846153846154
53934,44
53936,47
53937,78
53960,40.8571428571429
53938,22
53939,20.3333333333333
54004,53.1395348837209
53941,55.5
53942,42
53953,21.6666666666667
54001,3.76
54080,6.32394366197183
53944,12
53945,71
53946,53
53958,31.75
53947,23
53948,28.6
53950,13.5
53984,21.7
53952,38
53999,59.4166666666667
54000,23.989010989011
53954,9.66666666666667
53956,48
53957,51.5
53961,39
53981,18.3125
53962,36
54124,21.025974025974
53963,15
53964,20.5
53965,15
53966,91
54023,44.65625
54006,15.2051282051282
54012,39.7647058823529
53968,35.1666666666667
53969,39
53970,41
53971,44
53972,17
53974,31
53975,34.5714285714286
53976,50
53977,9
53992,34.6666666666667
54079,12.3469387755102
53978,41
53979,61
53980,46.7142857142857
53982,47.6666666666667
53983,9
53990,21.9090909090909
53985,28.5
53991,14.8571428571429
54084,38.125
53986,10
53987,7
53988,4
54005,44.1
53989,32
54037,24.962962962963
54030,62.2222222222222
54008,28.8
54007,55.3333333333333
54078,5.88235294117647
53994,19
54017,32.2142857142857
53995,45
53996,17
54068,23
53997,10
54159,44.7244094488189
54009,11
54010,42
54013,26.75
54014,20.6111111111111
54015,47
54016,25
54057,14.1111111111111
54085,35.6071428571429
54024,37.2272727272727
54141,7.78048780487805
54019,12.3333333333333
54047,7.77777777777778
54082,47.8
54020,42
54065,35.7058823529412
54022,33
54081,7.45238095238095
54025,41
54026,33.5
54027,13.6666666666667
54028,56
54029,8
54039,34.8461538461538
54031,75.5
54040,67.2
54032,42
54178,56.4126984126984
54033,10
54034,39
54035,27
54036,42
54038,43.5
54102,56.3947368421053
54041,50.6666666666667
54042,58
54052,34.4615384615385
54444,34.6946564885496
